Home,Away,Game_ID,H_Score,H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_Score,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,Result,Date
Sacramento Kings,Brooklyn Nets,0021600905,100,0.417,0.456,0.365,0.778,42.7,23.5,15.3,8.4,4.2,-2.9,106.7,110.0,0.554,109,0.155,0.443,0.339,0.787,42.9,20.9,16.6,6.8,4.6,-8.9,102.8,111.5,0.548,0,03/01/2017
Toronto Raptors,Washington Wizards,0021600896,96,0.6,0.465,0.368,0.802,44.2,19.2,12.7,8.8,5.0,4.4,112.6,108.2,0.564,105,0.603,0.475,0.374,0.784,43.6,24.0,14.7,8.7,4.2,2.4,109.5,107.1,0.562,0,03/01/2017
New Orleans Pelicans,Detroit Pistons,0021600900,109,0.383,0.445,0.351,0.746,43.8,22.5,13.2,7.8,5.8,-3.8,103.3,107.1,0.535,86,0.483,0.454,0.337,0.734,46.5,22.0,12.7,7.4,3.9,-0.3,105.6,106.1,0.528,1,03/01/2017
Chicago Bulls,Golden State Warriors,0021600906,94,0.5,0.442,0.325,0.798,48.2,22.5,13.8,8.1,5.0,-0.5,107.0,107.6,0.527,87,0.833,0.498,0.385,0.793,43.9,30.3,14.5,9.5,6.6,12.3,115.7,103.7,0.603,1,03/02/2017
Phoenix Suns,Charlotte Hornets,0021600907,120,0.3,0.45,0.344,0.786,44.0,18.8,15.6,8.2,4.5,-5.6,106.2,111.6,0.54,103,0.433,0.438,0.353,0.81,46.0,23.7,12.4,6.6,5.1,0.4,107.2,107.1,0.544,1,03/02/2017
Portland Trail Blazers,Oklahoma City Thunder,0021600908,114,0.407,0.455,0.363,0.781,43.7,21.9,14.1,6.9,5.0,-2.8,108.3,111.0,0.554,109,0.583,0.451,0.327,0.744,47.0,21.3,15.3,7.8,5.2,0.4,107.6,107.0,0.539,1,03/02/2017
Philadelphia 76ers,New York Knicks,0021600909,105,0.367,0.439,0.346,0.764,43.0,23.4,16.9,8.5,5.4,-5.8,102.0,107.7,0.538,102,0.41,0.447,0.358,0.779,46.7,22.1,14.4,7.4,6.0,-3.0,107.5,110.6,0.535,1,03/03/2017
Los Angeles Lakers,Boston Celtics,0021600918,95,0.311,0.444,0.35,0.762,44.3,20.8,15.4,8.0,3.9,-6.7,105.1,111.7,0.536,115,0.639,0.454,0.367,0.815,42.5,25.7,13.2,7.6,4.4,2.4,111.1,108.7,0.567,0,03/03/2017
Phoenix Suns,Oklahoma City Thunder,0021600916,118,0.311,0.452,0.344,0.787,43.9,19.0,15.6,8.2,4.5,-5.3,106.4,111.4,0.542,111,0.574,0.45,0.328,0.748,46.9,21.1,15.2,7.8,5.2,0.3,107.7,107.2,0.539,1,03/03/2017
Orlando Magic,Miami Heat,0021600911,110,0.361,0.44,0.328,0.729,44.2,22.5,13.9,7.1,5.3,-6.5,102.9,109.2,0.522,99,0.459,0.453,0.361,0.694,45.7,22.2,14.1,7.4,5.8,0.0,106.0,106.1,0.536,1,03/03/2017
Milwaukee Bucks,LA Clippers,0021600912,112,0.441,0.477,0.372,0.761,42.6,25.5,14.7,8.6,5.7,-0.2,108.9,109.2,0.566,101,0.6,0.466,0.377,0.745,44.4,23.1,13.3,8.0,4.6,3.1,110.6,107.6,0.565,1,03/03/2017
Utah Jazz,Brooklyn Nets,0021600915,112,0.607,0.463,0.363,0.756,46.5,21.1,14.8,7.4,5.3,4.5,108.4,103.8,0.561,97,0.169,0.443,0.34,0.788,42.9,20.8,16.7,6.9,4.5,-8.6,103.0,111.4,0.549,1,03/03/2017
Atlanta Hawks,Cleveland Cavaliers,0021600913,130,0.567,0.454,0.34,0.726,44.7,24.0,15.7,8.4,5.1,-0.7,104.9,105.4,0.542,135,0.695,0.466,0.388,0.755,44.8,22.9,14.1,7.2,4.1,5.1,113.2,108.3,0.578,0,03/03/2017
Dallas Mavericks,Memphis Grizzlies,0021600914,104,0.4,0.441,0.36,0.804,41.1,21.8,12.9,8.5,4.0,-2.3,104.9,106.9,0.543,100,0.59,0.434,0.354,0.786,45.8,22.0,13.7,8.8,4.8,1.6,106.9,105.4,0.535,1,03/03/2017
Washington Wizards,Toronto Raptors,0021600910,106,0.61,0.475,0.374,0.785,43.6,24.1,14.7,8.7,4.2,2.6,109.5,107.0,0.562,114,0.59,0.463,0.368,0.803,44.4,19.0,12.7,8.8,5.0,4.2,112.4,108.2,0.562,0,03/03/2017
New Orleans Pelicans,San Antonio Spurs,0021600917,98,0.393,0.446,0.352,0.749,44.0,22.5,13.3,7.8,5.8,-3.4,103.5,106.9,0.536,101,0.78,0.475,0.398,0.81,45.8,25.0,13.9,8.5,6.1,8.8,111.6,102.7,0.572,0,03/03/2017
Philadelphia 76ers,Detroit Pistons,0021600919,106,0.377,0.439,0.346,0.765,43.1,23.4,16.8,8.4,5.5,-5.6,102.1,107.6,0.538,136,0.475,0.452,0.334,0.726,46.6,21.9,12.6,7.5,3.9,-0.7,105.4,106.3,0.526,0,03/04/2017
San Antonio Spurs,Minnesota Timberwolves,0021600925,97,0.783,0.474,0.395,0.807,45.8,24.9,13.8,8.5,6.0,8.7,111.2,102.5,0.57,90,0.41,0.466,0.352,0.789,44.7,24.4,14.9,8.2,4.7,-0.2,109.5,109.4,0.555,1,03/04/2017
Chicago Bulls,LA Clippers,0021600922,91,0.508,0.442,0.324,0.798,48.2,22.5,13.9,8.1,5.0,-0.4,106.8,107.3,0.527,101,0.59,0.468,0.377,0.741,44.3,23.1,13.4,8.0,4.6,2.8,110.5,107.7,0.566,0,03/04/2017
Houston Rockets,Memphis Grizzlies,0021600924,123,0.694,0.463,0.363,0.766,43.8,25.3,15.2,8.3,4.5,6.8,114.5,107.7,0.585,108,0.581,0.434,0.353,0.785,45.8,22.0,13.7,8.7,4.7,1.5,106.9,105.5,0.535,1,03/04/2017
Miami Heat,Cleveland Cavaliers,0021600921,120,0.452,0.452,0.36,0.696,45.7,22.2,14.1,7.4,5.8,-0.2,106.0,106.2,0.536,92,0.7,0.467,0.392,0.755,44.6,23.0,14.1,7.2,4.1,5.1,113.5,108.6,0.58,1,03/04/2017
Portland Trail Blazers,Brooklyn Nets,0021600926,130,0.417,0.456,0.363,0.78,43.8,21.8,14.1,7.0,5.0,-2.6,108.4,111.0,0.555,116,0.167,0.442,0.338,0.787,42.9,20.7,16.6,6.8,4.5,-8.7,102.9,111.4,0.548,1,03/04/2017
Milwaukee Bucks,Toronto Raptors,0021600920,101,0.45,0.478,0.372,0.763,42.3,25.7,14.6,8.7,5.6,-0.1,109.1,109.2,0.567,94,0.597,0.464,0.369,0.803,44.5,19.0,12.8,8.8,5.1,4.2,112.4,108.1,0.563,1,03/04/2017
Denver Nuggets,Charlotte Hornets,0021600923,102,0.459,0.463,0.369,0.764,46.8,24.8,15.4,6.9,4.1,-0.6,111.3,112.1,0.561,112,0.426,0.438,0.352,0.81,45.8,23.6,12.5,6.8,5.0,0.1,107.1,107.3,0.544,0,03/04/2017
Los Angeles Lakers,New Orleans Pelicans,0021600933,97,0.306,0.444,0.349,0.761,44.1,20.8,15.4,8.0,3.9,-6.9,104.9,111.7,0.535,105,0.387,0.445,0.351,0.751,44.0,22.4,13.3,7.7,5.7,-3.4,103.3,106.6,0.535,0,03/05/2017
New York Knicks,Golden State Warriors,0021600928,105,0.403,0.447,0.358,0.781,46.6,22.0,14.4,7.4,5.9,-3.0,107.4,110.5,0.535,112,0.82,0.496,0.382,0.794,43.8,30.2,14.5,9.5,6.5,12.0,115.3,103.5,0.601,0,03/05/2017
Phoenix Suns,Boston Celtics,0021600929,109,0.323,0.452,0.343,0.787,43.9,19.1,15.6,8.2,4.5,-5.0,106.4,111.2,0.543,106,0.645,0.455,0.366,0.814,42.6,25.7,13.3,7.6,4.3,2.7,111.1,108.4,0.568,1,03/05/2017
Atlanta Hawks,Indiana Pacers,0021600927,96,0.557,0.456,0.341,0.726,44.7,24.1,15.6,8.4,5.0,-0.8,105.2,105.8,0.544,97,0.508,0.465,0.37,0.813,42.4,23.0,14.3,8.5,5.2,-0.9,107.2,108.0,0.558,0,03/05/2017
Dallas Mavericks,Oklahoma City Thunder,0021600932,104,0.41,0.442,0.357,0.804,41.2,21.8,12.8,8.4,4.0,-2.1,105.0,106.9,0.543,89,0.565,0.45,0.327,0.749,46.8,21.0,15.3,7.8,5.2,0.2,107.5,107.2,0.539,1,03/05/2017
Sacramento Kings,Utah Jazz,0021600931,109,0.41,0.455,0.367,0.78,42.6,23.3,15.3,8.4,4.2,-3.0,106.6,110.0,0.554,110,0.613,0.464,0.365,0.755,46.5,21.2,14.7,7.4,5.3,4.7,108.5,103.7,0.563,0,03/05/2017
Washington Wizards,Orlando Magic,0021600930,115,0.6,0.473,0.373,0.787,43.6,24.1,14.6,8.7,4.3,2.4,109.4,107.1,0.561,114,0.371,0.441,0.328,0.73,44.3,22.6,13.8,7.1,5.3,-6.2,103.0,109.0,0.523,1,03/05/2017
Philadelphia 76ers,Milwaukee Bucks,0021600934,98,0.371,0.44,0.347,0.765,43.0,23.5,16.9,8.4,5.4,-6.0,102.2,108.0,0.538,112,0.459,0.477,0.369,0.764,42.3,25.6,14.5,8.6,5.6,0.1,109.1,109.1,0.566,0,03/06/2017
San Antonio Spurs,Houston Rockets,0021600942,112,0.787,0.473,0.392,0.804,45.9,24.7,13.8,8.5,6.0,8.7,111.0,102.3,0.568,110,0.698,0.464,0.364,0.766,43.8,25.3,15.2,8.3,4.5,7.0,114.7,107.7,0.586,1,03/06/2017
LA Clippers,Boston Celtics,0021600945,116,0.597,0.468,0.375,0.742,44.2,23.0,13.5,8.0,4.6,2.9,110.5,107.5,0.566,102,0.635,0.454,0.366,0.811,42.8,25.6,13.3,7.6,4.4,2.6,110.9,108.4,0.567,1,03/06/2017
Orlando Magic,New York Knicks,0021600935,105,0.365,0.442,0.329,0.728,44.3,22.5,13.9,7.1,5.3,-6.1,103.3,109.2,0.524,113,0.397,0.447,0.357,0.781,46.7,21.9,14.4,7.4,6.0,-3.1,107.5,110.6,0.535,0,03/06/2017
Cleveland Cavaliers,Miami Heat,0021600936,98,0.689,0.467,0.392,0.753,44.5,23.0,14.1,7.2,4.1,4.6,113.4,109.0,0.58,106,0.46,0.453,0.363,0.698,45.8,22.2,14.0,7.4,5.8,0.3,106.4,106.2,0.537,0,03/06/2017
Detroit Pistons,Chicago Bulls,0021600938,109,0.484,0.454,0.335,0.728,46.6,22.0,12.6,7.5,4.0,-0.2,105.9,106.3,0.528,95,0.5,0.442,0.324,0.797,48.2,22.5,14.0,8.1,4.9,-0.6,106.6,107.3,0.527,1,03/06/2017
Utah Jazz,New Orleans Pelicans,0021600944,88,0.619,0.464,0.364,0.753,46.5,21.3,14.7,7.4,5.3,4.6,108.5,103.8,0.562,83,0.397,0.444,0.351,0.749,44.0,22.4,13.3,7.8,5.7,-3.2,103.3,106.5,0.534,1,03/06/2017
Atlanta Hawks,Golden State Warriors,0021600937,111,0.548,0.456,0.341,0.724,44.7,24.1,15.6,8.5,5.0,-0.8,105.2,105.8,0.544,119,0.823,0.496,0.382,0.795,43.7,30.1,14.4,9.5,6.5,11.9,115.3,103.7,0.6,0,03/06/2017
Denver Nuggets,Sacramento Kings,0021600943,108,0.452,0.463,0.368,0.765,46.8,24.8,15.4,6.9,4.1,-0.8,111.3,112.3,0.561,96,0.403,0.456,0.368,0.779,42.5,23.3,15.2,8.4,4.2,-3.0,106.6,110.0,0.555,1,03/06/2017
Charlotte Hornets,Indiana Pacers,0021600941,100,0.435,0.438,0.356,0.811,45.8,23.7,12.4,6.8,5.0,0.3,107.3,107.4,0.544,88,0.516,0.465,0.372,0.81,42.4,23.1,14.3,8.5,5.2,-0.8,107.1,107.9,0.558,1,03/06/2017
Memphis Grizzlies,Brooklyn Nets,0021600939,109,0.571,0.434,0.352,0.783,45.8,22.0,13.7,8.7,4.7,1.2,107.0,105.8,0.535,122,0.164,0.443,0.34,0.786,42.7,20.8,16.6,6.8,4.5,-8.8,103.2,111.8,0.549,0,03/06/2017
Phoenix Suns,Washington Wizards,0021600948,127,0.333,0.452,0.341,0.787,43.9,19.0,15.5,8.2,4.6,-4.9,106.4,111.1,0.543,131,0.607,0.473,0.376,0.79,43.6,24.1,14.6,8.7,4.3,2.4,109.6,107.3,0.562,0,03/07/2017
Dallas Mavericks,Los Angeles Lakers,0021600947,122,0.419,0.443,0.356,0.804,41.1,21.9,12.8,8.4,4.0,-1.9,105.0,106.7,0.543,111,0.302,0.444,0.349,0.761,44.2,20.8,15.5,8.0,4.0,-7.0,104.8,111.6,0.536,1,03/07/2017
Oklahoma City Thunder,Portland Trail Blazers,0021600946,121,0.556,0.449,0.323,0.748,46.9,21.0,15.3,7.8,5.2,-0.1,107.3,107.2,0.538,126,0.426,0.458,0.367,0.779,43.7,22.0,14.1,7.0,5.0,-2.3,108.8,111.2,0.557,0,03/07/2017
Golden State Warriors,Boston Celtics,0021600959,86,0.825,0.495,0.383,0.794,43.7,30.2,14.4,9.5,6.5,11.8,115.4,103.8,0.6,99,0.625,0.453,0.365,0.812,42.7,25.5,13.3,7.6,4.3,2.3,110.8,108.6,0.567,0,03/08/2017
San Antonio Spurs,Sacramento Kings,0021600957,114,0.79,0.472,0.392,0.805,45.9,24.7,13.8,8.4,6.0,8.6,111.0,102.5,0.568,104,0.397,0.456,0.368,0.78,42.5,23.3,15.2,8.4,4.1,-3.1,106.6,110.0,0.554,1,03/08/2017
Orlando Magic,Chicago Bulls,0021600949,98,0.359,0.442,0.328,0.727,44.3,22.6,13.9,7.1,5.3,-6.2,103.4,109.4,0.524,91,0.492,0.441,0.324,0.799,48.0,22.5,13.9,8.1,5.0,-0.8,106.5,107.4,0.527,1,03/08/2017
Houston Rockets,Utah Jazz,0021600954,108,0.688,0.464,0.364,0.766,43.8,25.2,15.2,8.2,4.4,6.8,114.6,107.8,0.586,115,0.625,0.463,0.364,0.754,46.5,21.2,14.8,7.5,5.2,4.6,108.2,103.6,0.561,0,03/08/2017
Miami Heat,Charlotte Hornets,0021600951,108,0.469,0.453,0.365,0.699,45.7,22.2,13.9,7.4,5.8,0.4,106.5,106.2,0.537,101,0.444,0.437,0.356,0.812,45.9,23.7,12.4,6.9,5.0,0.5,107.3,107.2,0.544,1,03/08/2017
Milwaukee Bucks,New York Knicks,0021600952,104,0.468,0.478,0.371,0.765,42.4,25.6,14.5,8.6,5.6,0.3,109.3,109.0,0.567,93,0.406,0.447,0.358,0.785,46.7,22.0,14.3,7.4,5.9,-2.9,107.7,110.7,0.536,1,03/08/2017
Indiana Pacers,Detroit Pistons,0021600956,115,0.508,0.465,0.373,0.809,42.5,23.2,14.3,8.4,5.2,-1.0,106.9,107.9,0.557,98,0.492,0.455,0.334,0.727,46.6,22.1,12.5,7.5,4.0,0.0,106.1,106.2,0.528,1,03/08/2017
Atlanta Hawks,Brooklyn Nets,0021600950,110,0.54,0.456,0.343,0.724,44.7,24.0,15.7,8.4,5.0,-0.9,105.3,106.0,0.544,105,0.177,0.445,0.342,0.787,42.7,20.7,16.6,6.9,4.5,-8.4,103.5,111.7,0.551,1,03/08/2017
Denver Nuggets,Washington Wizards,0021600958,113,0.46,0.464,0.369,0.765,46.7,24.9,15.5,7.0,4.0,-0.6,111.3,112.1,0.562,123,0.613,0.473,0.376,0.79,43.5,24.0,14.5,8.8,4.3,2.4,109.7,107.4,0.562,0,03/08/2017
Minnesota Timberwolves,LA Clippers,0021600955,107,0.403,0.465,0.351,0.789,44.9,24.4,15.0,8.2,4.7,-0.3,109.2,109.2,0.553,91,0.603,0.469,0.376,0.738,44.3,23.0,13.5,7.9,4.6,3.1,110.6,107.4,0.567,1,03/08/2017
New Orleans Pelicans,Toronto Raptors,0021600953,87,0.391,0.443,0.35,0.749,44.1,22.3,13.4,7.8,5.7,-3.2,103.1,106.2,0.533,94,0.587,0.464,0.368,0.803,44.4,19.0,12.8,8.7,5.1,4.0,112.3,108.2,0.563,0,03/08/2017
Phoenix Suns,Los Angeles Lakers,0021600964,110,0.328,0.453,0.343,0.787,43.9,19.0,15.6,8.1,4.7,-4.9,106.5,111.2,0.544,122,0.297,0.445,0.349,0.761,44.2,20.9,15.5,8.0,3.9,-7.0,104.9,111.7,0.536,0,03/09/2017
Detroit Pistons,Cleveland Cavaliers,0021600960,106,0.484,0.455,0.333,0.724,46.7,22.1,12.5,7.5,4.0,-0.2,106.1,106.4,0.528,101,0.677,0.467,0.391,0.751,44.6,22.9,14.2,7.1,4.1,4.4,113.2,109.1,0.579,1,03/09/2017
Portland Trail Blazers,Philadelphia 76ers,0021600963,114,0.435,0.459,0.369,0.779,43.6,22.0,14.1,7.0,5.0,-2.2,109.1,111.4,0.559,108,0.365,0.44,0.346,0.763,43.0,23.6,16.9,8.3,5.4,-6.2,102.2,108.2,0.538,1,03/09/2017
Memphis Grizzlies,LA Clippers,0021600961,98,0.563,0.435,0.353,0.783,45.6,22.1,13.7,8.7,4.7,1.0,107.0,106.0,0.535,114,0.594,0.468,0.376,0.738,44.2,23.0,13.5,8.0,4.6,2.8,110.4,107.6,0.566,0,03/09/2017
Oklahoma City Thunder,San Antonio Spurs,0021600962,102,0.547,0.45,0.325,0.749,46.8,20.9,15.3,7.7,5.1,-0.2,107.5,107.5,0.54,92,0.794,0.473,0.394,0.805,45.8,24.9,13.7,8.5,6.0,8.6,111.1,102.5,0.569,1,03/09/2017
Chicago Bulls,Houston Rockets,0021600966,94,0.484,0.441,0.326,0.798,48.0,22.6,14.0,8.0,4.9,-0.9,106.4,107.4,0.527,115,0.677,0.463,0.362,0.766,43.7,25.2,15.1,8.3,4.4,6.6,114.6,108.0,0.586,0,03/10/2017
Milwaukee Bucks,Indiana Pacers,0021600967,99,0.476,0.477,0.37,0.765,42.5,25.7,14.4,8.6,5.6,0.5,109.3,108.8,0.566,85,0.516,0.465,0.374,0.81,42.6,23.3,14.2,8.4,5.1,-0.7,107.2,107.9,0.558,1,03/10/2017
Atlanta Hawks,Toronto Raptors,0021600969,105,0.547,0.455,0.341,0.724,44.7,23.9,15.7,8.5,5.0,-0.8,105.2,105.8,0.543,99,0.594,0.464,0.369,0.8,44.4,19.1,12.8,8.6,5.1,4.1,112.2,108.0,0.563,1,03/10/2017
Dallas Mavericks,Brooklyn Nets,0021600971,105,0.429,0.444,0.359,0.804,41.1,21.9,12.8,8.3,4.0,-1.6,105.3,106.8,0.545,96,0.175,0.445,0.342,0.787,42.6,20.8,16.7,6.9,4.6,-8.4,103.3,111.5,0.552,1,03/10/2017
Sacramento Kings,Washington Wizards,0021600972,122,0.391,0.457,0.368,0.781,42.5,23.2,15.2,8.4,4.1,-3.2,106.6,110.1,0.554,130,0.619,0.474,0.377,0.788,43.5,24.1,14.5,8.8,4.2,2.5,110.0,107.5,0.564,0,03/10/2017
Denver Nuggets,Boston Celtics,0021600970,119,0.453,0.465,0.371,0.762,46.6,25.0,15.5,7.0,4.0,-0.7,111.4,112.3,0.562,99,0.631,0.453,0.365,0.811,42.7,25.6,13.3,7.7,4.3,2.5,110.7,108.3,0.566,1,03/10/2017
Minnesota Timberwolves,Golden State Warriors,0021600968,103,0.413,0.465,0.349,0.79,45.1,24.5,15.0,8.2,4.7,0.0,109.3,109.0,0.553,102,0.813,0.494,0.38,0.794,43.8,30.1,14.5,9.5,6.5,11.5,115.0,103.8,0.599,1,03/10/2017
Charlotte Hornets,Orlando Magic,0021600965,121,0.438,0.438,0.356,0.814,45.9,23.5,12.4,6.9,5.1,0.4,107.3,107.3,0.544,81,0.369,0.442,0.328,0.729,44.4,22.6,13.8,7.1,5.2,-6.0,103.5,109.2,0.524,1,03/10/2017
