Home,Away,Game_ID,H_Score,H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_Score,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,Result,Date
Minnesota Timberwolves,Atlanta Hawks,0021600468,104,0.3,0.453,0.345,0.783,44.7,22.7,15.5,7.7,4.9,-2.7,107.9,110.1,0.545,90,0.5,0.459,0.332,0.717,44.1,24.6,16.3,8.8,5.3,-1.9,104.1,105.9,0.542,1,12/26/2016
Washington Wizards,Milwaukee Bucks,0021600461,107,0.448,0.464,0.348,0.775,42.4,22.6,14.5,8.9,3.7,-1.7,107.1,108.9,0.547,102,0.5,0.465,0.351,0.767,45.3,25.0,14.4,8.4,5.7,2.1,107.3,105.2,0.553,1,12/26/2016
New Orleans Pelicans,Dallas Mavericks,0021600466,111,0.344,0.437,0.34,0.753,44.4,22.8,12.9,7.5,6.0,-4.1,102.2,106.3,0.525,104,0.3,0.426,0.339,0.793,41.6,20.6,13.3,8.8,4.0,-6.0,101.6,107.4,0.523,1,12/26/2016
Los Angeles Lakers,Utah Jazz,0021600475,100,0.353,0.445,0.35,0.777,44.5,20.8,16.1,8.2,3.7,-6.1,105.2,111.2,0.538,102,0.581,0.466,0.362,0.771,46.3,20.8,14.8,6.7,5.8,4.2,108.1,103.5,0.568,0,12/27/2016
Boston Celtics,Memphis Grizzlies,0021600472,113,0.581,0.446,0.35,0.792,43.2,25.4,12.6,7.9,4.5,1.9,108.6,106.8,0.548,103,0.606,0.418,0.335,0.785,46.4,21.0,14.1,9.0,5.3,-0.2,102.8,102.8,0.515,1,12/27/2016
Miami Heat,Oklahoma City Thunder,0021600473,94,0.323,0.438,0.338,0.661,47.6,21.6,13.9,7.1,5.8,-3.0,103.3,106.4,0.513,106,0.613,0.46,0.334,0.725,45.8,22.1,15.3,7.9,5.0,1.8,107.6,105.5,0.545,0,12/27/2016
Dallas Mavericks,Houston Rockets,0021600474,107,0.29,0.428,0.341,0.792,41.4,20.9,13.3,8.7,3.9,-6.1,102.1,107.8,0.526,123,0.719,0.467,0.377,0.747,45.2,25.7,16.1,8.1,4.7,7.1,113.9,106.8,0.583,0,12/27/2016
Golden State Warriors,Toronto Raptors,0021600485,121,0.844,0.495,0.377,0.792,44.5,30.6,14.8,9.4,6.1,12.7,115.0,102.6,0.599,111,0.733,0.475,0.394,0.808,44.3,20.8,12.3,9.5,4.8,9.4,115.9,106.5,0.577,1,12/28/2016
San Antonio Spurs,Phoenix Suns,0021600482,119,0.806,0.471,0.41,0.822,45.4,25.0,14.1,8.7,5.7,7.0,110.6,103.6,0.57,98,0.29,0.444,0.339,0.761,44.0,17.9,15.6,8.5,4.4,-6.6,104.1,110.4,0.533,1,12/28/2016
Chicago Bulls,Brooklyn Nets,0021600480,101,0.484,0.437,0.307,0.796,50.3,22.0,14.2,7.9,5.4,0.8,105.7,104.8,0.518,99,0.267,0.44,0.333,0.78,43.3,20.5,16.7,7.3,4.5,-7.9,103.3,111.1,0.549,1,12/28/2016
Orlando Magic,Charlotte Hornets,0021600477,101,0.455,0.437,0.34,0.708,45.2,22.8,13.3,6.8,5.9,-4.0,103.5,107.2,0.519,120,0.548,0.438,0.353,0.764,46.8,24.2,12.2,6.8,5.2,2.1,107.3,105.4,0.537,0,12/28/2016
Detroit Pistons,Milwaukee Bucks,0021600479,94,0.455,0.449,0.344,0.742,46.3,22.0,12.6,7.5,3.8,0.8,104.3,103.7,0.524,119,0.483,0.465,0.349,0.764,45.3,25.1,14.4,8.4,5.6,1.8,107.1,105.4,0.552,0,12/28/2016
Portland Trail Blazers,Sacramento Kings,0021600484,102,0.394,0.456,0.36,0.783,42.5,22.2,13.8,7.0,4.8,-4.0,108.9,113.1,0.558,89,0.452,0.449,0.351,0.768,43.0,22.5,14.6,8.4,4.3,-1.9,106.3,108.7,0.543,1,12/28/2016
Atlanta Hawks,New York Knicks,0021600478,102,0.484,0.458,0.328,0.716,44.3,24.5,16.5,8.8,5.4,-2.3,103.9,106.1,0.541,98,0.533,0.446,0.363,0.789,46.5,22.0,14.3,7.4,6.0,-2.4,107.1,109.8,0.535,1,12/28/2016
Denver Nuggets,Minnesota Timberwolves,0021600483,105,0.419,0.448,0.357,0.746,48.2,22.4,16.0,6.5,4.2,-1.9,107.7,110.0,0.543,103,0.323,0.453,0.351,0.785,44.7,22.9,15.5,7.8,4.8,-2.1,108.0,109.7,0.546,1,12/28/2016
Washington Wizards,Indiana Pacers,0021600476,111,0.467,0.466,0.351,0.775,42.4,22.9,14.6,8.8,3.8,-1.5,107.2,108.8,0.549,105,0.469,0.452,0.354,0.809,42.8,22.0,14.4,8.5,5.6,-2.0,104.2,105.9,0.542,1,12/28/2016
New Orleans Pelicans,LA Clippers,0021600481,102,0.364,0.44,0.344,0.756,44.4,22.9,12.9,7.5,5.9,-3.8,102.7,106.5,0.529,98,0.667,0.468,0.383,0.759,44.2,23.1,13.2,8.4,4.7,7.2,111.2,104.1,0.57,1,12/28/2016
Los Angeles Lakers,Dallas Mavericks,0021600491,89,0.343,0.446,0.349,0.778,44.5,20.8,16.1,8.2,3.7,-6.0,105.3,111.2,0.538,101,0.281,0.428,0.343,0.792,41.4,20.9,13.2,8.6,3.9,-6.4,102.5,108.6,0.527,0,12/29/2016
Phoenix Suns,Toronto Raptors,0021600490,99,0.281,0.445,0.341,0.762,43.7,17.9,15.8,8.6,4.3,-7.1,103.9,110.7,0.535,91,0.71,0.472,0.393,0.808,44.3,20.9,12.1,9.6,4.9,8.7,115.7,107.0,0.574,1,12/29/2016
Cleveland Cavaliers,Boston Celtics,0021600488,124,0.767,0.457,0.398,0.76,45.6,23.2,14.0,7.5,4.3,7.4,113.3,106.1,0.572,118,0.594,0.447,0.351,0.796,43.4,25.6,12.8,7.9,4.5,2.2,108.9,106.8,0.549,1,12/29/2016
Utah Jazz,Philadelphia 76ers,0021600489,100,0.594,0.467,0.362,0.768,46.2,20.8,15.0,6.7,5.7,4.2,108.2,103.7,0.569,83,0.233,0.437,0.357,0.74,43.6,23.0,17.4,7.9,5.9,-7.6,100.2,107.7,0.532,1,12/29/2016
Charlotte Hornets,Miami Heat,0021600486,91,0.563,0.441,0.355,0.768,46.9,24.3,12.2,6.8,5.1,2.6,107.9,105.5,0.541,82,0.313,0.438,0.338,0.663,47.2,21.4,13.9,7.2,5.7,-3.3,103.2,106.6,0.513,1,12/29/2016
Memphis Grizzlies,Oklahoma City Thunder,0021600487,114,0.588,0.418,0.334,0.781,46.2,21.1,14.0,9.2,5.3,-0.5,102.9,103.3,0.515,80,0.625,0.461,0.332,0.723,45.9,22.1,15.4,7.8,5.0,2.2,107.8,105.4,0.546,1,12/29/2016
Golden State Warriors,Dallas Mavericks,0021600501,108,0.848,0.497,0.382,0.793,44.7,30.6,14.9,9.3,6.2,12.6,115.2,102.9,0.601,99,0.303,0.43,0.347,0.792,41.6,21.1,13.3,8.6,3.9,-5.8,102.8,108.4,0.529,1,12/30/2016
San Antonio Spurs,Portland Trail Blazers,0021600499,110,0.813,0.473,0.407,0.821,45.4,24.8,14.2,8.8,5.8,7.5,111.0,103.4,0.571,94,0.412,0.456,0.363,0.787,42.7,22.2,13.9,7.0,4.7,-3.5,109.0,112.6,0.559,1,12/30/2016
Boston Celtics,Miami Heat,0021600494,117,0.576,0.449,0.35,0.8,43.0,25.6,12.7,8.1,4.5,1.9,109.2,107.4,0.552,114,0.303,0.437,0.338,0.659,47.2,21.6,14.0,7.1,5.9,-3.5,102.6,106.2,0.512,1,12/30/2016
Houston Rockets,LA Clippers,0021600496,140,0.727,0.468,0.381,0.751,45.3,25.7,16.1,8.1,4.7,7.4,114.4,107.0,0.586,116,0.647,0.466,0.379,0.758,44.6,22.8,13.2,8.4,4.7,6.9,110.9,104.1,0.567,1,12/30/2016
Indiana Pacers,Chicago Bulls,0021600492,111,0.455,0.451,0.356,0.809,42.6,22.1,14.4,8.5,5.6,-2.1,104.2,106.1,0.543,101,0.5,0.436,0.306,0.803,50.4,22.0,14.4,7.9,5.5,0.9,105.6,104.7,0.518,1,12/30/2016
Atlanta Hawks,Detroit Pistons,0021600498,105,0.5,0.454,0.326,0.719,44.6,24.2,16.4,8.8,5.3,-2.1,103.7,105.7,0.537,98,0.441,0.449,0.341,0.739,46.3,22.3,12.6,7.4,3.8,0.0,104.2,104.3,0.523,1,12/30/2016
Minnesota Timberwolves,Milwaukee Bucks,0021600497,116,0.313,0.452,0.348,0.783,44.7,23.1,15.3,7.8,4.8,-2.1,108.1,109.8,0.545,99,0.5,0.469,0.354,0.764,45.1,25.5,14.2,8.4,5.5,2.6,107.8,105.2,0.556,1,12/30/2016
Denver Nuggets,Philadelphia 76ers,0021600500,122,0.438,0.45,0.357,0.747,48.0,22.7,16.0,6.5,4.2,-1.8,107.9,110.0,0.544,124,0.226,0.436,0.354,0.742,43.6,22.8,17.4,7.9,5.7,-7.9,99.9,107.8,0.529,0,12/30/2016
Washington Wizards,Brooklyn Nets,0021600493,118,0.484,0.466,0.352,0.772,42.8,22.8,14.7,8.8,3.7,-1.3,107.4,108.7,0.55,95,0.258,0.44,0.335,0.78,43.1,20.5,16.7,7.4,4.5,-7.7,103.3,110.9,0.549,1,12/30/2016
New Orleans Pelicans,New York Knicks,0021600495,104,0.382,0.44,0.344,0.751,44.4,22.9,12.7,7.6,5.9,-3.5,102.8,106.4,0.529,92,0.516,0.443,0.359,0.79,46.7,21.9,14.4,7.4,6.0,-2.4,106.6,109.4,0.533,1,12/30/2016
Chicago Bulls,Milwaukee Bucks,0021600503,96,0.485,0.435,0.304,0.803,50.4,21.9,14.3,7.9,5.5,0.5,105.6,105.1,0.518,116,0.484,0.471,0.356,0.761,44.8,25.5,14.2,8.3,5.5,2.0,107.9,105.9,0.557,0,12/31/2016
Houston Rockets,New York Knicks,0021600504,129,0.735,0.471,0.38,0.755,45.2,25.8,16.0,8.2,4.7,7.9,115.0,107.2,0.589,122,0.5,0.441,0.358,0.794,46.8,21.8,14.3,7.4,6.0,-2.7,106.1,109.2,0.531,1,12/31/2016
Utah Jazz,Phoenix Suns,0021600506,91,0.606,0.467,0.368,0.76,46.2,20.9,15.1,6.8,5.8,4.6,108.3,103.4,0.569,86,0.303,0.445,0.343,0.76,43.8,18.0,15.9,8.6,4.3,-6.6,103.8,110.2,0.534,1,12/31/2016
Sacramento Kings,Memphis Grizzlies,0021600502,98,0.438,0.447,0.35,0.769,43.0,22.5,14.5,8.4,4.3,-2.2,106.0,108.8,0.541,112,0.6,0.421,0.34,0.781,46.1,21.3,14.0,9.2,5.4,0.6,103.6,102.9,0.518,0,12/31/2016
Charlotte Hornets,Cleveland Cavaliers,0021600505,109,0.576,0.44,0.35,0.769,47.1,24.1,12.1,6.9,5.2,2.8,107.4,104.8,0.538,121,0.774,0.459,0.397,0.759,45.7,23.4,14.2,7.5,4.3,7.3,113.7,106.5,0.574,0,12/31/2016
Oklahoma City Thunder,LA Clippers,0021600507,114,0.606,0.458,0.328,0.722,45.8,21.8,15.6,7.7,5.1,1.1,107.3,106.0,0.543,88,0.629,0.466,0.38,0.759,44.4,22.8,13.3,8.4,4.7,6.0,110.9,105.1,0.567,1,12/31/2016
Los Angeles Lakers,Toronto Raptors,0021600512,114,0.333,0.446,0.349,0.776,44.3,20.7,16.2,8.3,3.7,-6.2,105.2,111.3,0.539,123,0.688,0.47,0.389,0.809,44.3,20.5,12.3,9.7,4.9,8.2,115.0,106.8,0.572,0,01/01/2017
Miami Heat,Detroit Pistons,0021600509,98,0.294,0.44,0.34,0.66,47.0,22.0,14.0,7.1,5.9,-3.5,103.1,106.7,0.515,107,0.429,0.448,0.339,0.744,46.3,22.3,12.7,7.4,3.9,-0.2,104.1,104.5,0.523,0,01/01/2017
Indiana Pacers,Orlando Magic,0021600510,117,0.471,0.452,0.356,0.812,42.6,22.2,14.3,8.5,5.6,-1.7,104.6,106.0,0.544,104,0.441,0.439,0.337,0.709,44.9,22.9,13.3,6.8,6.0,-4.4,103.6,107.8,0.52,1,01/01/2017
Atlanta Hawks,San Antonio Spurs,0021600508,114,0.515,0.454,0.326,0.72,44.6,24.4,16.4,8.8,5.2,-1.8,103.9,105.6,0.537,112,0.818,0.474,0.41,0.822,45.6,24.8,14.3,8.7,5.8,7.8,111.1,103.3,0.573,1,01/01/2017
Minnesota Timberwolves,Portland Trail Blazers,0021600511,89,0.333,0.455,0.354,0.784,44.6,23.4,15.3,7.9,4.8,-1.6,108.8,109.9,0.548,95,0.4,0.456,0.362,0.789,42.3,22.1,13.9,7.1,4.7,-3.9,108.7,112.7,0.559,0,01/01/2017
Golden State Warriors,Denver Nuggets,0021600520,127,0.853,0.497,0.381,0.794,44.7,30.7,14.9,9.1,6.2,12.5,115.1,102.9,0.601,119,0.424,0.45,0.358,0.749,47.9,22.8,15.8,6.5,4.1,-1.8,108.2,110.4,0.546,1,01/02/2017
Chicago Bulls,Charlotte Hornets,0021600517,118,0.471,0.434,0.307,0.8,50.1,22.0,14.3,8.0,5.5,-0.1,105.6,105.7,0.517,111,0.559,0.442,0.351,0.771,47.0,24.2,12.2,6.8,5.3,2.4,107.8,105.5,0.54,1,01/02/2017
New York Knicks,Orlando Magic,0021600516,103,0.485,0.442,0.356,0.791,46.8,21.8,14.1,7.4,5.9,-2.8,106.5,109.7,0.53,115,0.429,0.439,0.334,0.712,44.9,23.0,13.2,6.8,6.0,-4.7,103.7,108.1,0.52,0,01/02/2017
Brooklyn Nets,Utah Jazz,0021600515,89,0.25,0.44,0.337,0.781,42.8,20.4,16.8,7.4,4.4,-8.2,103.0,111.1,0.549,101,0.618,0.467,0.369,0.757,46.4,20.8,15.1,6.7,5.7,4.6,108.1,103.1,0.569,0,01/02/2017
LA Clippers,Phoenix Suns,0021600519,109,0.611,0.465,0.376,0.761,44.3,22.6,13.4,8.2,4.7,5.1,110.5,105.5,0.566,98,0.294,0.444,0.344,0.759,43.9,17.8,15.8,8.6,4.3,-6.6,103.6,109.9,0.533,1,01/02/2017
Houston Rockets,Washington Wizards,0021600518,101,0.743,0.47,0.38,0.758,45.2,25.9,15.9,8.0,4.6,7.8,115.3,107.5,0.59,91,0.5,0.469,0.356,0.775,42.8,23.0,14.9,8.9,3.8,-0.5,107.7,108.3,0.553,1,01/02/2017
Cleveland Cavaliers,New Orleans Pelicans,0021600514,90,0.781,0.461,0.398,0.761,45.5,23.3,13.9,7.4,4.2,7.5,114.3,107.0,0.576,82,0.4,0.44,0.346,0.755,44.4,22.9,12.7,7.5,5.9,-3.1,102.8,106.0,0.53,1,01/02/2017
Milwaukee Bucks,Oklahoma City Thunder,0021600513,98,0.5,0.473,0.361,0.762,44.8,25.7,14.2,8.3,5.6,2.6,108.5,106.0,0.56,94,0.618,0.459,0.329,0.727,45.9,21.9,15.4,7.8,5.1,1.8,107.7,105.7,0.545,1,01/02/2017
Philadelphia 76ers,Minnesota Timberwolves,0021600521,93,0.25,0.436,0.359,0.746,43.6,22.9,17.2,7.8,5.7,-7.6,100.7,108.2,0.532,91,0.324,0.454,0.353,0.781,44.7,23.4,15.3,8.0,4.8,-1.7,108.4,109.6,0.546,1,01/03/2017
San Antonio Spurs,Toronto Raptors,0021600525,110,0.794,0.474,0.407,0.823,45.6,24.8,14.2,8.6,5.8,7.5,111.1,103.6,0.572,82,0.697,0.472,0.393,0.812,44.2,20.5,12.4,9.5,5.0,8.2,115.3,107.1,0.576,1,01/03/2017
Los Angeles Lakers,Memphis Grizzlies,0021600528,116,0.324,0.445,0.353,0.777,44.3,20.6,16.0,8.3,3.6,-6.3,105.5,111.7,0.539,102,0.611,0.423,0.346,0.781,46.1,21.5,13.9,9.1,5.4,1.0,104.3,103.1,0.521,1,01/03/2017
Phoenix Suns,Miami Heat,0021600527,99,0.286,0.442,0.341,0.761,44.0,17.9,15.7,8.6,4.3,-6.7,103.5,109.8,0.53,90,0.286,0.44,0.346,0.663,46.7,22.1,13.9,7.1,5.9,-3.6,103.1,106.9,0.516,1,01/03/2017
Boston Celtics,Utah Jazz,0021600522,115,0.588,0.45,0.355,0.801,42.6,25.7,12.8,8.0,4.5,1.9,109.6,107.8,0.555,104,0.629,0.466,0.367,0.758,46.4,20.6,14.9,6.8,5.7,4.9,108.0,102.9,0.567,1,01/03/2017
Detroit Pistons,Indiana Pacers,0021600523,116,0.444,0.449,0.341,0.74,46.4,22.1,12.8,7.4,3.9,0.1,104.3,104.5,0.524,121,0.486,0.454,0.358,0.815,42.7,22.4,14.2,8.4,5.6,-1.3,105.0,106.0,0.546,0,01/03/2017
Dallas Mavericks,Washington Wizards,0021600524,113,0.294,0.429,0.344,0.794,41.6,21.2,13.3,8.7,4.0,-5.9,102.8,108.5,0.528,105,0.485,0.468,0.352,0.775,42.9,23.0,15.0,8.9,3.7,-0.8,107.2,108.0,0.551,1,01/03/2017
Denver Nuggets,Sacramento Kings,0021600526,113,0.412,0.451,0.354,0.75,47.8,23.1,15.8,6.6,4.0,-2.0,108.4,110.7,0.546,120,0.424,0.447,0.352,0.773,43.1,22.4,14.5,8.3,4.3,-2.6,106.2,109.4,0.542,0,01/03/2017
