Home,Away,Game_ID,H_Score,H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_Score,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,Result,Date
Chicago Bulls,Miami Heat,0021700287,93,0.176,0.406,0.333,0.771,45.4,21.5,15.6,6.8,3.2,-13.1,95.9,109.0,0.497,100,0.5,0.449,0.361,0.788,44.1,21.1,16.6,7.3,5.1,-1.6,102.7,104.7,0.551,0,11/26/2017
Minnesota Timberwolves,Phoenix Suns,0021700288,119,0.579,0.462,0.36,0.786,42.8,22.2,14.5,9.1,3.8,-0.7,108.4,109.0,0.556,108,0.35,0.438,0.323,0.748,44.4,18.1,15.6,6.8,5.2,-8.3,101.0,109.0,0.526,1,11/26/2017
Memphis Grizzlies,Brooklyn Nets,0021700289,88,0.389,0.447,0.324,0.787,41.3,21.9,14.4,7.8,6.0,-1.7,103.1,105.1,0.547,98,0.333,0.442,0.347,0.73,42.8,21.2,14.5,7.5,3.7,-3.5,105.6,108.8,0.546,0,11/26/2017
Philadelphia 76ers,Cleveland Cavaliers,0021700291,91,0.611,0.466,0.375,0.722,47.2,25.5,17.0,8.3,4.9,2.1,105.9,103.3,0.559,113,0.632,0.474,0.362,0.815,42.7,22.3,15.1,6.6,4.1,0.7,110.7,110.1,0.585,0,11/27/2017
Golden State Warriors,Sacramento Kings,0021700296,106,0.75,0.508,0.396,0.823,44.1,29.1,15.8,8.5,8.5,10.8,113.4,102.7,0.615,110,0.263,0.434,0.379,0.733,40.8,20.6,15.1,8.6,4.2,-11.2,98.0,109.1,0.509,0,11/27/2017
San Antonio Spurs,Dallas Mavericks,0021700295,115,0.632,0.45,0.355,0.783,47.6,24.2,15.2,8.0,6.4,3.0,105.4,102.4,0.538,108,0.25,0.426,0.35,0.764,42.4,21.2,14.6,7.2,3.6,-5.3,100.6,105.8,0.528,1,11/27/2017
New York Knicks,Portland Trail Blazers,0021700293,91,0.526,0.469,0.354,0.798,45.8,24.6,16.6,7.2,5.1,-0.1,107.9,107.8,0.556,103,0.6,0.44,0.383,0.807,47.8,18.4,15.5,6.7,6.0,4.1,104.3,100.7,0.54,0,11/27/2017
Boston Celtics,Detroit Pistons,0021700292,108,0.857,0.438,0.36,0.776,47.4,22.3,14.5,8.6,4.4,8.0,106.0,98.4,0.545,118,0.667,0.455,0.384,0.754,44.2,23.1,15.3,8.2,3.6,2.0,107.1,105.6,0.547,0,11/27/2017
LA Clippers,Los Angeles Lakers,0021700297,120,0.389,0.45,0.356,0.749,44.6,20.7,15.8,8.4,4.4,-0.6,106.7,106.8,0.55,115,0.421,0.456,0.31,0.705,45.2,21.9,16.5,7.7,5.7,-1.8,101.3,102.8,0.533,1,11/27/2017
Houston Rockets,Brooklyn Nets,0021700294,117,0.789,0.46,0.359,0.813,45.0,23.0,16.0,9.3,5.3,10.2,114.1,104.0,0.599,103,0.368,0.442,0.352,0.735,43.1,21.2,14.8,7.5,3.9,-2.8,105.8,108.3,0.547,1,11/27/2017
Indiana Pacers,Orlando Magic,0021700290,121,0.55,0.478,0.4,0.765,42.9,23.6,14.4,8.1,4.2,1.1,108.8,108.0,0.567,109,0.4,0.464,0.382,0.734,42.0,23.7,15.0,7.9,4.8,-3.2,106.1,108.8,0.561,1,11/27/2017
Chicago Bulls,Phoenix Suns,0021700299,99,0.167,0.404,0.338,0.774,45.6,21.7,15.5,7.0,3.1,-12.8,95.9,108.7,0.496,104,0.333,0.441,0.331,0.748,44.2,18.4,15.7,6.7,5.1,-8.4,101.5,109.7,0.529,0,11/28/2017
Cleveland Cavaliers,Miami Heat,0021700298,108,0.65,0.474,0.364,0.815,43.0,22.4,15.0,6.7,4.1,1.8,111.1,109.4,0.586,97,0.526,0.449,0.363,0.791,44.3,21.0,16.4,7.4,5.1,-1.1,102.7,104.2,0.553,1,11/28/2017
Utah Jazz,Denver Nuggets,0021700301,106,0.45,0.442,0.377,0.827,41.2,21.4,15.6,9.9,5.8,0.9,103.9,103.0,0.552,77,0.579,0.466,0.372,0.72,45.6,23.7,16.6,8.3,4.5,1.4,108.4,107.0,0.56,1,11/28/2017
Sacramento Kings,Milwaukee Bucks,0021700302,87,0.3,0.439,0.385,0.737,40.8,21.1,15.2,8.6,4.3,-10.5,99.2,109.4,0.515,112,0.5,0.474,0.365,0.741,39.9,23.3,14.7,8.4,5.8,-3.3,105.6,108.8,0.562,0,11/28/2017
Minnesota Timberwolves,Washington Wizards,0021700300,89,0.6,0.466,0.363,0.783,43.2,22.4,14.5,9.2,3.8,-0.2,109.2,109.2,0.558,92,0.526,0.465,0.368,0.785,43.1,22.1,15.0,7.7,4.4,3.7,108.1,104.7,0.563,0,11/28/2017
Philadelphia 76ers,Washington Wizards,0021700305,118,0.579,0.461,0.362,0.726,47.6,25.0,16.9,8.2,4.7,0.9,105.4,104.0,0.552,113,0.55,0.464,0.367,0.778,43.4,22.3,14.7,7.6,4.4,3.7,107.9,104.5,0.561,1,11/29/2017
San Antonio Spurs,Memphis Grizzlies,0021700311,104,0.65,0.453,0.358,0.789,47.4,24.3,15.0,8.0,6.4,3.2,106.0,102.8,0.543,95,0.368,0.444,0.323,0.791,41.2,21.6,14.4,7.8,5.9,-2.2,102.8,105.3,0.545,1,11/29/2017
Los Angeles Lakers,Golden State Warriors,0021700312,123,0.4,0.457,0.313,0.703,45.0,21.9,16.4,7.8,5.7,-1.9,101.7,103.3,0.534,127,0.714,0.507,0.398,0.819,43.9,29.3,15.9,8.5,8.5,10.2,113.5,103.5,0.615,0,11/29/2017
New York Knicks,Miami Heat,0021700306,115,0.5,0.465,0.353,0.794,46.2,24.0,16.5,7.0,5.0,-0.7,107.2,107.7,0.551,86,0.5,0.449,0.362,0.783,44.2,21.2,16.3,7.4,5.1,-1.6,102.5,104.4,0.551,1,11/29/2017
Orlando Magic,Oklahoma City Thunder,0021700304,121,0.381,0.463,0.383,0.737,41.6,23.6,15.0,7.7,5.0,-3.6,106.2,109.3,0.56,108,0.421,0.439,0.345,0.736,43.6,21.6,15.3,11.2,5.0,4.0,104.9,100.6,0.535,1,11/29/2017
Houston Rockets,Indiana Pacers,0021700308,118,0.8,0.462,0.361,0.806,44.8,23.3,15.9,9.2,5.2,10.3,114.2,103.9,0.6,97,0.571,0.48,0.409,0.769,42.8,23.7,14.4,8.0,4.4,1.6,109.3,108.0,0.572,1,11/29/2017
Detroit Pistons,Phoenix Suns,0021700303,131,0.684,0.458,0.387,0.759,44.1,23.3,14.9,8.2,3.5,2.4,107.9,105.9,0.551,107,0.364,0.441,0.333,0.748,44.7,18.7,15.7,6.6,5.0,-7.8,101.7,109.3,0.53,1,11/29/2017
Dallas Mavericks,Brooklyn Nets,0021700310,104,0.238,0.428,0.354,0.762,42.3,21.4,14.5,7.2,3.4,-5.4,101.1,106.3,0.531,109,0.35,0.443,0.346,0.736,43.0,21.3,14.8,7.4,3.9,-3.4,105.6,108.7,0.547,0,11/29/2017
Toronto Raptors,Charlotte Hornets,0021700307,126,0.632,0.485,0.349,0.783,42.1,23.3,15.0,8.6,5.9,7.1,111.2,104.2,0.587,113,0.421,0.442,0.355,0.707,47.8,20.3,13.3,5.7,4.6,-0.7,105.9,107.1,0.536,1,11/29/2017
New Orleans Pelicans,Minnesota Timberwolves,0021700309,102,0.55,0.478,0.341,0.758,43.2,25.3,16.1,7.7,4.4,-0.1,105.8,106.0,0.57,120,0.571,0.463,0.361,0.779,43.7,22.7,14.4,9.0,3.7,-0.3,108.8,109.0,0.555,0,11/29/2017
Boston Celtics,Philadelphia 76ers,0021700314,108,0.818,0.441,0.366,0.768,47.0,22.6,14.7,8.3,4.4,7.2,106.3,99.5,0.548,97,0.6,0.46,0.356,0.714,48.2,24.8,16.9,8.1,4.9,1.1,105.7,104.1,0.551,1,11/30/2017
LA Clippers,Utah Jazz,0021700317,107,0.421,0.452,0.356,0.761,44.4,20.5,15.8,8.3,4.3,-0.3,107.1,106.9,0.553,126,0.476,0.444,0.38,0.828,41.5,21.6,15.4,9.8,5.9,2.3,104.4,102.2,0.553,0,11/30/2017
Portland Trail Blazers,Milwaukee Bucks,0021700316,91,0.619,0.44,0.381,0.809,47.7,18.4,15.3,6.8,5.8,4.5,104.4,100.3,0.54,103,0.526,0.48,0.367,0.731,39.8,23.6,14.6,8.6,5.8,-1.7,106.1,107.8,0.567,0,11/30/2017
Atlanta Hawks,Cleveland Cavaliers,0021700313,114,0.2,0.453,0.382,0.791,41.0,23.5,16.0,9.1,3.8,-6.1,103.6,109.4,0.548,121,0.667,0.475,0.363,0.811,43.1,22.4,15.0,6.9,4.0,2.2,111.0,108.8,0.586,0,11/30/2017
Denver Nuggets,Chicago Bulls,0021700315,111,0.55,0.462,0.363,0.726,45.7,23.3,16.7,8.2,4.5,-0.2,107.3,107.4,0.555,110,0.158,0.404,0.342,0.771,45.3,22.0,15.2,7.2,3.3,-12.4,96.1,108.5,0.496,1,11/30/2017
Chicago Bulls,Sacramento Kings,0021700322,106,0.15,0.41,0.343,0.761,45.1,22.2,15.0,7.1,3.4,-11.8,96.9,108.9,0.501,107,0.286,0.437,0.381,0.734,40.8,20.8,15.3,8.4,4.2,-11.2,98.7,109.7,0.513,0,12/01/2017
Orlando Magic,Golden State Warriors,0021700318,112,0.409,0.468,0.385,0.735,41.4,23.8,14.9,7.7,5.1,-2.9,106.9,109.3,0.566,133,0.727,0.507,0.398,0.815,43.8,29.1,16.0,8.5,8.2,9.8,113.4,103.7,0.614,0,12/01/2017
Miami Heat,Charlotte Hornets,0021700321,105,0.476,0.446,0.356,0.774,43.6,21.2,16.3,7.7,5.0,-3.0,101.8,105.1,0.547,100,0.4,0.443,0.359,0.716,47.3,20.6,13.3,5.7,4.5,-1.4,106.5,108.3,0.539,1,12/01/2017
Utah Jazz,New Orleans Pelicans,0021700325,114,0.5,0.45,0.386,0.827,41.2,22.4,15.4,10.0,5.7,3.1,105.8,102.8,0.559,108,0.524,0.477,0.345,0.762,42.6,25.4,16.2,7.7,4.3,-0.9,105.8,106.8,0.57,1,12/01/2017
Washington Wizards,Detroit Pistons,0021700320,109,0.524,0.461,0.369,0.784,42.9,22.2,14.4,7.6,4.3,3.3,107.9,104.8,0.56,91,0.7,0.464,0.391,0.759,43.9,23.6,15.0,8.3,3.6,3.5,108.7,105.5,0.557,1,12/01/2017
Toronto Raptors,Indiana Pacers,0021700319,120,0.65,0.488,0.353,0.782,42.0,23.4,14.7,8.5,5.7,7.4,112.1,104.9,0.589,115,0.545,0.48,0.401,0.773,42.5,23.4,14.4,8.1,4.5,0.5,108.7,108.3,0.57,1,12/01/2017
Oklahoma City Thunder,Minnesota Timberwolves,0021700324,111,0.4,0.437,0.346,0.731,43.8,21.4,15.2,11.0,5.0,3.1,105.1,101.7,0.533,107,0.591,0.468,0.362,0.783,43.8,23.1,14.5,9.1,3.6,0.6,109.5,108.9,0.56,1,12/01/2017
Memphis Grizzlies,San Antonio Spurs,0021700323,79,0.35,0.445,0.33,0.794,41.3,21.8,14.7,7.7,5.7,-2.6,103.2,105.9,0.546,95,0.667,0.456,0.36,0.792,46.9,24.4,14.9,8.1,6.3,3.5,106.5,103.1,0.545,0,12/01/2017
Philadelphia 76ers,Detroit Pistons,0021700330,108,0.571,0.458,0.363,0.711,48.2,24.9,17.0,8.2,4.7,0.5,105.5,104.6,0.55,103,0.667,0.463,0.386,0.753,43.5,23.5,15.1,8.3,3.7,2.5,108.2,106.0,0.556,1,12/02/2017
Brooklyn Nets,Atlanta Hawks,0021700328,102,0.381,0.445,0.348,0.728,43.5,21.5,14.7,7.3,3.8,-3.0,105.8,108.6,0.547,114,0.19,0.455,0.382,0.794,40.4,23.5,16.1,9.1,3.8,-6.1,104.1,110.0,0.552,0,12/02/2017
Boston Celtics,Phoenix Suns,0021700326,116,0.826,0.444,0.368,0.769,46.8,22.7,14.8,8.3,4.5,7.4,106.7,99.6,0.551,111,0.348,0.442,0.333,0.75,44.2,18.7,15.8,6.8,5.0,-8.5,101.5,109.8,0.531,1,12/02/2017
Cleveland Cavaliers,Memphis Grizzlies,0021700329,116,0.682,0.477,0.368,0.81,43.0,22.7,15.2,7.0,4.0,2.5,111.5,109.0,0.589,111,0.333,0.443,0.33,0.794,41.3,21.7,14.8,7.7,5.7,-3.2,102.5,106.0,0.543,1,12/02/2017
Portland Trail Blazers,New Orleans Pelicans,0021700333,116,0.591,0.44,0.376,0.811,47.9,18.4,15.5,6.8,5.7,3.7,104.0,100.6,0.539,123,0.5,0.477,0.352,0.757,42.6,25.6,15.9,7.6,4.5,-1.2,106.1,107.3,0.571,0,12/02/2017
Milwaukee Bucks,Sacramento Kings,0021700331,109,0.55,0.48,0.364,0.736,39.7,23.4,14.3,8.8,5.7,-1.0,106.1,107.1,0.566,104,0.318,0.441,0.379,0.736,41.1,21.3,15.2,8.3,4.5,-10.7,99.5,109.9,0.517,1,12/02/2017
Dallas Mavericks,LA Clippers,0021700327,108,0.227,0.43,0.353,0.764,42.5,21.6,14.3,7.1,3.4,-5.4,101.3,106.5,0.532,82,0.4,0.455,0.356,0.757,44.1,20.8,16.0,8.3,4.4,-1.3,107.5,108.3,0.557,1,12/02/2017
Denver Nuggets,Los Angeles Lakers,0021700332,115,0.571,0.461,0.364,0.727,45.7,23.3,16.5,8.2,4.5,-0.1,107.7,107.7,0.556,100,0.381,0.459,0.316,0.708,44.2,22.1,16.4,8.0,5.6,-2.0,102.0,103.7,0.537,1,12/02/2017
Los Angeles Lakers,Houston Rockets,0021700338,95,0.364,0.459,0.315,0.708,44.5,22.0,16.6,7.8,5.4,-2.6,101.8,104.1,0.536,118,0.81,0.463,0.365,0.805,45.0,23.4,15.9,9.2,5.0,10.8,114.2,103.5,0.6,0,12/03/2017
New York Knicks,Orlando Magic,0021700334,100,0.524,0.471,0.354,0.797,46.5,24.1,16.7,7.2,5.0,0.8,107.7,106.8,0.557,105,0.391,0.468,0.385,0.734,41.1,23.8,14.9,7.8,5.1,-3.7,107.0,110.1,0.565,0,12/03/2017
Miami Heat,Golden State Warriors,0021700335,95,0.5,0.447,0.358,0.766,43.3,21.3,16.5,7.7,5.0,-2.6,101.9,104.8,0.549,123,0.739,0.512,0.401,0.819,43.7,29.8,16.1,8.5,8.3,10.3,114.0,104.0,0.618,0,12/03/2017
Minnesota Timberwolves,LA Clippers,0021700336,112,0.565,0.47,0.369,0.784,43.1,23.3,14.7,9.0,3.7,0.4,109.7,109.3,0.563,106,0.381,0.45,0.353,0.754,44.1,20.6,15.9,8.3,4.5,-2.5,106.8,108.8,0.551,1,12/03/2017
Oklahoma City Thunder,San Antonio Spurs,0021700337,90,0.429,0.44,0.345,0.742,43.9,21.8,15.4,10.9,5.1,3.2,105.7,102.3,0.537,87,0.682,0.455,0.362,0.784,47.0,24.3,14.9,8.1,6.3,4.2,106.5,102.5,0.546,1,12/03/2017
Philadelphia 76ers,Phoenix Suns,0021700341,101,0.591,0.456,0.363,0.72,48.1,25.0,17.0,8.2,4.7,0.7,105.6,104.5,0.55,115,0.333,0.443,0.331,0.749,44.5,19.0,15.7,6.8,4.8,-8.3,102.1,110.3,0.53,0,12/04/2017
San Antonio Spurs,Detroit Pistons,0021700348,96,0.652,0.453,0.359,0.782,46.7,23.9,15.1,8.3,6.4,3.8,105.9,102.2,0.545,93,0.636,0.462,0.382,0.757,43.2,23.4,15.3,8.3,3.6,2.1,108.0,106.1,0.556,1,12/04/2017
Chicago Bulls,Cleveland Cavaliers,0021700344,91,0.143,0.413,0.344,0.759,45.0,22.6,14.8,7.1,3.3,-11.3,97.8,109.2,0.504,113,0.696,0.48,0.371,0.814,42.6,22.9,15.1,7.1,4.2,2.6,112.0,109.5,0.593,0,12/04/2017
Boston Celtics,Milwaukee Bucks,0021700343,111,0.833,0.447,0.371,0.77,46.2,23.2,14.6,8.3,4.6,7.3,107.4,100.3,0.555,100,0.571,0.48,0.362,0.745,39.6,23.3,14.4,8.8,5.8,-0.7,106.6,107.2,0.568,1,12/04/2017
Utah Jazz,Washington Wizards,0021700349,116,0.522,0.452,0.386,0.821,41.5,22.6,15.1,9.9,5.6,3.2,106.3,103.2,0.561,69,0.545,0.462,0.368,0.786,43.3,22.5,14.3,7.8,4.4,4.0,108.3,104.6,0.56,1,12/04/2017
Indiana Pacers,New York Knicks,0021700340,115,0.522,0.478,0.397,0.773,42.6,23.2,14.2,8.0,4.5,0.3,108.7,108.6,0.567,97,0.5,0.47,0.354,0.8,46.5,23.9,16.6,7.0,5.0,0.5,107.4,106.8,0.555,1,12/04/2017
Atlanta Hawks,Brooklyn Nets,0021700342,90,0.227,0.456,0.382,0.791,40.7,23.3,15.8,9.2,3.8,-5.3,104.7,109.7,0.551,110,0.364,0.443,0.351,0.731,43.6,21.7,14.9,7.0,3.9,-3.4,105.7,109.0,0.547,0,12/04/2017
Dallas Mavericks,Denver Nuggets,0021700347,122,0.261,0.431,0.358,0.764,43.2,21.8,14.5,7.0,3.6,-4.0,102.0,105.9,0.535,105,0.591,0.461,0.365,0.732,45.4,23.4,16.3,8.2,4.6,0.6,108.0,107.3,0.557,1,12/04/2017
Charlotte Hornets,Orlando Magic,0021700339,104,0.381,0.444,0.355,0.723,47.0,20.7,13.7,5.8,4.5,-1.5,106.2,108.0,0.541,94,0.417,0.467,0.379,0.741,41.2,23.6,14.8,7.8,5.0,-3.3,107.0,109.8,0.564,1,12/04/2017
Memphis Grizzlies,Minnesota Timberwolves,0021700345,95,0.318,0.446,0.339,0.795,41.2,22.3,14.8,7.7,5.6,-3.3,103.3,106.8,0.546,92,0.583,0.468,0.366,0.79,43.2,23.3,14.4,9.0,3.6,0.6,110.2,109.6,0.562,1,12/04/2017
New Orleans Pelicans,Golden State Warriors,0021700346,115,0.522,0.479,0.358,0.755,42.8,25.4,15.7,7.4,4.4,-0.8,106.8,107.6,0.573,125,0.75,0.514,0.4,0.816,43.7,30.0,15.9,8.4,8.2,11.0,114.8,103.9,0.62,0,12/04/2017
Portland Trail Blazers,Washington Wizards,0021700352,92,0.565,0.44,0.372,0.815,47.7,18.4,15.0,6.7,5.6,3.3,104.4,101.5,0.538,106,0.522,0.455,0.362,0.788,43.0,22.0,14.3,7.9,4.3,1.8,107.0,105.4,0.552,0,12/05/2017
Toronto Raptors,Phoenix Suns,0021700350,126,0.667,0.488,0.351,0.777,42.1,23.6,14.6,8.3,5.8,7.3,112.2,105.1,0.587,113,0.36,0.445,0.335,0.75,44.6,19.2,15.5,7.0,5.0,-7.5,102.7,110.1,0.532,1,12/05/2017
Oklahoma City Thunder,Utah Jazz,0021700351,100,0.455,0.44,0.342,0.73,44.1,21.8,15.7,10.8,5.0,3.2,105.3,101.9,0.534,94,0.542,0.456,0.39,0.819,42.1,22.9,15.1,9.9,5.5,5.1,107.1,102.2,0.566,1,12/05/2017
San Antonio Spurs,Miami Heat,0021700361,117,0.667,0.452,0.363,0.787,47.0,24.2,15.2,8.0,6.5,3.8,105.6,102.0,0.545,105,0.478,0.446,0.359,0.77,42.8,21.2,16.4,7.6,5.0,-3.7,101.9,106.0,0.548,1,12/06/2017
New York Knicks,Memphis Grizzlies,0021700357,99,0.478,0.469,0.35,0.796,46.3,24.0,16.6,6.9,4.8,-0.3,107.0,107.0,0.552,88,0.348,0.447,0.338,0.799,41.4,22.3,14.9,7.6,5.8,-3.1,103.3,106.6,0.547,1,12/06/2017
Boston Celtics,Dallas Mavericks,0021700356,97,0.84,0.451,0.374,0.771,46.3,23.3,14.7,8.2,4.6,7.5,107.8,100.6,0.558,90,0.292,0.437,0.361,0.762,43.2,22.0,14.2,6.9,3.7,-3.1,103.1,106.0,0.54,1,12/06/2017
LA Clippers,Minnesota Timberwolves,0021700362,107,0.364,0.453,0.357,0.755,43.9,20.7,15.9,8.1,4.6,-2.6,107.2,109.4,0.555,113,0.56,0.467,0.362,0.795,43.0,23.2,14.3,9.1,3.5,0.5,109.9,109.4,0.561,0,12/06/2017
Orlando Magic,Atlanta Hawks,0021700355,110,0.4,0.466,0.376,0.744,41.1,23.6,15.0,7.7,5.0,-3.6,106.4,109.5,0.563,106,0.217,0.453,0.378,0.79,40.5,23.0,15.9,9.2,3.7,-5.9,103.8,109.7,0.548,1,12/06/2017
Cleveland Cavaliers,Sacramento Kings,0021700353,101,0.708,0.482,0.37,0.818,42.9,22.9,14.8,7.1,4.1,3.4,112.5,109.2,0.595,95,0.304,0.443,0.383,0.744,40.8,21.3,15.3,8.3,4.4,-10.4,99.9,110.2,0.52,1,12/06/2017
Milwaukee Bucks,Detroit Pistons,0021700359,104,0.545,0.479,0.365,0.751,39.2,23.0,14.3,8.7,5.6,-1.2,106.6,107.7,0.568,100,0.609,0.46,0.378,0.75,43.2,23.1,15.1,8.3,3.5,1.9,107.6,105.8,0.553,1,12/06/2017
Indiana Pacers,Chicago Bulls,0021700354,98,0.542,0.481,0.398,0.773,42.6,23.4,14.2,8.1,4.5,1.0,108.8,108.1,0.569,96,0.136,0.413,0.34,0.76,45.1,22.7,14.7,7.0,3.4,-11.9,97.9,109.9,0.504,1,12/06/2017
Charlotte Hornets,Golden State Warriors,0021700358,87,0.409,0.443,0.35,0.729,47.2,20.5,13.8,6.2,4.5,-1.0,106.0,107.3,0.539,101,0.76,0.514,0.403,0.81,43.5,30.1,15.9,8.6,8.0,11.0,114.9,104.0,0.62,0,12/06/2017
New Orleans Pelicans,Denver Nuggets,0021700360,123,0.5,0.48,0.36,0.75,42.9,25.7,15.9,7.5,4.4,-1.2,106.8,108.0,0.574,114,0.565,0.459,0.366,0.728,45.6,23.5,15.9,8.0,4.6,-0.2,108.0,108.1,0.555,1,12/06/2017
Philadelphia 76ers,Los Angeles Lakers,0021700363,104,0.565,0.455,0.357,0.729,48.2,24.9,16.9,8.2,4.8,0.1,105.6,105.1,0.548,107,0.348,0.455,0.315,0.71,44.5,21.8,16.7,7.9,5.5,-3.4,101.4,104.6,0.534,0,12/07/2017
Phoenix Suns,Washington Wizards,0021700364,99,0.346,0.447,0.337,0.752,44.1,19.3,15.5,6.9,4.9,-7.7,102.8,110.4,0.535,109,0.542,0.455,0.365,0.788,43.1,22.0,14.2,8.2,4.4,2.3,107.2,105.2,0.553,0,12/07/2017
Brooklyn Nets,Oklahoma City Thunder,0021700365,100,0.391,0.445,0.354,0.734,43.9,22.0,15.3,7.0,4.0,-2.4,105.8,108.0,0.55,95,0.478,0.441,0.339,0.729,44.2,21.6,15.9,10.8,5.1,3.3,105.1,101.7,0.534,1,12/07/2017
Utah Jazz,Houston Rockets,0021700366,101,0.52,0.455,0.388,0.815,41.8,22.8,15.3,10.2,5.5,4.7,106.7,102.1,0.564,112,0.818,0.465,0.365,0.805,44.8,23.1,15.8,9.2,4.9,11.4,114.2,103.0,0.601,0,12/07/2017
San Antonio Spurs,Boston Celtics,0021700374,105,0.68,0.455,0.37,0.789,46.6,24.5,15.1,8.0,6.5,4.2,106.6,102.6,0.548,102,0.846,0.449,0.373,0.77,46.6,23.4,14.6,8.1,4.7,7.4,107.4,100.2,0.556,1,12/08/2017
Orlando Magic,Denver Nuggets,0021700370,89,0.423,0.466,0.37,0.742,41.4,23.3,15.1,7.7,5.1,-3.3,106.3,109.1,0.561,103,0.542,0.458,0.371,0.728,45.4,23.4,15.6,8.0,4.6,-0.5,108.4,108.8,0.555,0,12/08/2017
Detroit Pistons,Golden State Warriors,0021700368,98,0.583,0.458,0.376,0.745,43.5,23.0,15.0,8.2,3.4,1.6,107.6,106.1,0.551,102,0.769,0.513,0.402,0.809,43.6,30.0,15.9,8.6,8.2,11.1,114.5,103.5,0.618,0,12/08/2017
Milwaukee Bucks,Dallas Mavericks,0021700372,109,0.565,0.48,0.365,0.748,39.4,23.1,14.2,8.7,5.6,-1.0,106.9,107.7,0.569,102,0.28,0.435,0.36,0.762,43.3,21.9,14.1,6.9,3.8,-3.3,102.6,105.7,0.537,1,12/08/2017
Indiana Pacers,Cleveland Cavaliers,0021700369,106,0.56,0.479,0.395,0.774,42.5,23.4,14.2,8.1,4.6,1.1,108.6,107.8,0.568,102,0.72,0.481,0.37,0.811,43.0,23.2,14.9,7.0,4.0,3.5,112.3,108.8,0.594,1,12/08/2017
Charlotte Hornets,Chicago Bulls,0021700367,111,0.391,0.438,0.349,0.73,47.3,20.3,13.7,6.1,4.5,-1.6,105.2,107.2,0.534,119,0.13,0.415,0.342,0.749,45.2,22.5,14.8,6.9,3.5,-11.5,98.0,109.6,0.505,0,12/08/2017
Memphis Grizzlies,Toronto Raptors,0021700371,107,0.333,0.446,0.342,0.8,41.0,22.1,15.0,7.7,5.8,-3.4,103.2,106.7,0.548,116,0.682,0.487,0.355,0.782,42.0,23.8,14.7,8.5,5.7,7.5,112.5,105.1,0.588,0,12/08/2017
New Orleans Pelicans,Sacramento Kings,0021700373,109,0.52,0.482,0.362,0.745,43.1,25.8,15.8,7.3,4.4,-0.8,107.5,108.3,0.576,116,0.292,0.443,0.379,0.738,41.1,21.5,15.3,8.6,4.4,-10.3,99.9,110.1,0.52,0,12/08/2017
Chicago Bulls,New York Knicks,0021700380,104,0.167,0.419,0.342,0.75,45.5,22.4,14.6,6.7,3.6,-10.6,98.4,109.1,0.507,102,0.5,0.471,0.357,0.793,46.3,24.0,16.8,7.0,4.8,0.2,107.1,106.7,0.555,1,12/09/2017
Phoenix Suns,San Antonio Spurs,0021700383,101,0.333,0.447,0.336,0.751,44.2,19.5,15.5,6.9,4.9,-7.8,103.0,110.6,0.535,104,0.692,0.456,0.367,0.793,46.7,24.3,15.0,7.9,6.4,4.1,106.8,102.9,0.549,0,12/09/2017
Brooklyn Nets,Miami Heat,0021700376,89,0.417,0.445,0.351,0.729,44.1,22.1,15.3,6.8,4.1,-2.1,105.5,107.5,0.549,101,0.458,0.449,0.367,0.77,42.4,21.6,16.6,7.6,4.9,-4.1,102.5,106.9,0.553,0,12/09/2017
LA Clippers,Washington Wizards,0021700375,113,0.348,0.452,0.355,0.751,44.0,20.9,15.7,8.1,4.6,-2.8,107.4,109.7,0.552,112,0.56,0.457,0.366,0.787,43.0,22.2,14.1,8.1,4.4,2.6,107.6,105.3,0.554,1,12/09/2017
Cleveland Cavaliers,Philadelphia 76ers,0021700379,105,0.692,0.48,0.367,0.809,43.1,23.2,14.8,6.9,4.0,3.2,112.1,108.9,0.592,98,0.542,0.456,0.358,0.73,48.0,25.1,17.0,8.0,5.1,0.0,105.5,105.2,0.549,1,12/09/2017
Portland Trail Blazers,Houston Rockets,0021700384,117,0.542,0.439,0.375,0.813,47.5,18.5,15.2,6.5,5.6,2.5,104.2,102.0,0.538,124,0.826,0.465,0.368,0.803,44.9,23.1,15.9,9.2,4.9,11.4,114.2,103.1,0.601,0,12/09/2017
Milwaukee Bucks,Utah Jazz,0021700381,117,0.583,0.479,0.364,0.755,39.5,23.0,14.1,8.7,5.6,-0.6,107.3,107.7,0.569,100,0.5,0.455,0.387,0.815,41.5,22.6,15.2,10.2,5.5,4.1,106.6,102.6,0.565,1,12/09/2017
Atlanta Hawks,Orlando Magic,0021700378,117,0.208,0.452,0.379,0.788,40.8,23.0,16.0,9.1,3.7,-5.8,103.7,109.4,0.547,110,0.407,0.464,0.367,0.743,41.5,23.1,15.1,7.6,5.1,-3.7,105.8,109.1,0.558,1,12/09/2017
