H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,Result,Home_W_Pct_10,Away_W_Pct_10,H_Team_Elo_Before,A_Team_Elo_Before
0.622,0.464,0.363,0.796,45.1,19.3,13.2,8.6,5.1,4.4,111.4,107.1,0.561,0.598,0.475,0.372,0.784,43.3,24.1,14.3,8.5,4.1,1.8,110.4,108.8,0.564,1,0.7,0.5,1502.626889232319,1568.078273602442
0.744,0.469,0.391,0.797,45.9,24.9,14.1,8.4,6.2,7.5,110.3,102.9,0.564,0.524,0.435,0.354,0.784,45.5,22.6,13.7,8.5,4.5,0.5,107.0,106.5,0.535,1,0.4,0.3,1570.8041654615313,1500.342377801938
0.622,0.475,0.375,0.745,44.3,23.2,13.3,7.7,4.4,4.4,111.8,107.5,0.574,0.622,0.466,0.372,0.747,46.8,21.8,14.8,7.3,5.4,4.3,109.0,104.7,0.563,0,0.9,0.6,1622.2219976725646,1585.3996822310146
0.671,0.462,0.357,0.766,43.9,25.0,15.0,8.1,4.2,5.7,114.1,108.4,0.583,0.573,0.452,0.327,0.745,47.2,21.2,15.2,8.0,5.0,0.8,107.9,107.1,0.54,1,0.7,0.5,1614.5099715595557,1522.0433145186253
0.646,0.454,0.359,0.807,43.0,25.8,13.6,7.7,4.2,2.7,110.6,108.0,0.567,0.524,0.451,0.341,0.728,44.9,24.0,16.0,8.3,4.9,-0.9,104.5,105.2,0.541,1,0.5,0.6,1622.2219976725646,1456.3350148789384
0.598,0.475,0.372,0.784,43.3,24.1,14.3,8.5,4.1,1.8,110.4,108.8,0.564,0.5,0.444,0.34,0.798,47.9,23.4,14.0,8.1,5.0,0.4,106.5,106.2,0.53,1,0.5,0.6,1552.779330319278,1513.69133823991
0.512,0.474,0.37,0.768,42.3,25.3,14.6,8.5,5.6,-0.2,108.5,108.7,0.565,0.622,0.464,0.363,0.796,45.1,19.3,13.2,8.6,5.1,4.4,111.4,107.1,0.561,0,0.5,0.7,1496.4814672341306,1517.9258325154829
0.524,0.435,0.354,0.784,45.5,22.6,13.7,8.5,4.5,0.5,107.0,106.5,0.535,0.744,0.469,0.391,0.797,45.9,24.9,14.1,8.4,6.2,7.5,110.3,102.9,0.564,0,0.3,0.4,1493.1643527084575,1577.9821905550118
0.622,0.466,0.372,0.747,46.8,21.8,14.8,7.3,5.4,4.3,109.0,104.7,0.563,0.622,0.475,0.375,0.745,44.3,23.2,13.3,7.7,4.4,4.4,111.8,107.5,0.574,0,0.7,0.8,1593.841577566559,1613.7801023370205
0.524,0.451,0.341,0.728,44.9,24.0,16.0,8.3,4.9,-0.9,104.5,105.2,0.541,0.598,0.475,0.372,0.784,43.3,24.1,14.3,8.5,4.1,1.8,110.4,108.8,0.564,0,0.6,0.6,1452.802708888736,1558.0173147753085
0.5,0.444,0.34,0.798,47.9,23.4,14.0,8.1,5.0,0.4,106.5,106.2,0.53,0.646,0.454,0.359,0.807,43.0,25.8,13.6,7.7,4.2,2.7,110.6,108.0,0.567,0,0.5,0.5,1508.4533537838795,1625.7543036627671
0.646,0.454,0.359,0.807,43.0,25.8,13.6,7.7,4.2,2.7,110.6,108.0,0.567,0.622,0.475,0.375,0.745,44.3,23.2,13.3,7.7,4.4,4.4,111.8,107.5,0.574,1,0.6,0.8,1639.5510638214837,1621.678685752311
0.646,0.454,0.359,0.807,43.0,25.8,13.6,7.7,4.2,2.7,110.6,108.0,0.567,0.622,0.475,0.375,0.745,44.3,23.2,13.3,7.7,4.4,4.4,111.8,107.5,0.574,1,0.6,0.8,1569.6376943155335,1585.9429941512683
0.598,0.475,0.372,0.784,43.3,24.1,14.3,8.5,4.1,1.8,110.4,108.8,0.564,0.622,0.466,0.372,0.747,46.8,21.8,14.8,7.3,5.4,4.3,109.0,104.7,0.563,0,0.6,0.6,1639.5510638214837,1621.678685752311
0.598,0.475,0.372,0.784,43.3,24.1,14.3,8.5,4.1,1.8,110.4,108.8,0.564,0.622,0.466,0.372,0.747,46.8,21.8,14.8,7.3,5.4,4.3,109.0,104.7,0.563,0,0.6,0.6,1569.6376943155335,1585.9429941512683
0.622,0.47,0.384,0.748,44.7,23.2,14.0,6.7,4.1,3.3,112.8,109.7,0.58,0.671,0.462,0.357,0.766,43.9,25.0,15.0,8.1,4.2,5.7,114.1,108.4,0.583,1,0.6,0.7,1515.5686012960546,1618.5856795143131
0.744,0.469,0.391,0.797,45.9,24.9,14.1,8.4,6.2,7.5,110.3,102.9,0.564,0.622,0.464,0.363,0.796,45.1,19.3,13.2,8.6,5.1,4.4,111.4,107.1,0.561,0,0.5,0.8,1585.5019598265785,1524.169809632133
0.646,0.454,0.359,0.807,43.0,25.8,13.6,7.7,4.2,2.7,110.6,108.0,0.567,0.817,0.495,0.383,0.788,44.0,30.1,14.6,9.5,6.7,11.5,114.8,103.4,0.597,1,0.7,0.7,1656.6119034795038,1756.8605479549965
0.646,0.454,0.359,0.807,43.0,25.8,13.6,7.7,4.2,2.7,110.6,108.0,0.567,0.817,0.495,0.383,0.788,44.0,30.1,14.6,9.5,6.7,11.5,114.8,103.4,0.597,1,0.7,0.7,1656.6119034795038,1604.6178460942906
0.598,0.475,0.372,0.784,43.3,24.1,14.3,8.5,4.1,1.8,110.4,108.8,0.564,0.622,0.466,0.372,0.747,46.8,21.8,14.8,7.3,5.4,4.3,109.0,104.7,0.563,0,0.5,0.6,1656.6119034795038,1756.8605479549965
0.598,0.475,0.372,0.784,43.3,24.1,14.3,8.5,4.1,1.8,110.4,108.8,0.564,0.622,0.466,0.372,0.747,46.8,21.8,14.8,7.3,5.4,4.3,109.0,104.7,0.563,0,0.5,0.6,1656.6119034795038,1604.6178460942906
0.622,0.47,0.384,0.748,44.7,23.2,14.0,6.7,4.1,3.3,112.8,109.7,0.58,0.671,0.462,0.357,0.766,43.9,25.0,15.0,8.1,4.2,5.7,114.1,108.4,0.583,1,0.6,0.6,1506.9169200413733,1627.2373607689944
0.744,0.469,0.391,0.797,45.9,24.9,14.1,8.4,6.2,7.5,110.3,102.9,0.564,0.622,0.464,0.363,0.796,45.1,19.3,13.2,8.6,5.1,4.4,111.4,107.1,0.561,1,0.4,0.8,1574.4552886998806,1535.2164807588308
0.817,0.495,0.383,0.788,44.0,30.1,14.6,9.5,6.7,11.5,114.8,103.4,0.597,0.646,0.454,0.359,0.807,43.0,25.8,13.6,7.7,4.2,2.7,110.6,108.0,0.567,1,0.6,0.7,1735.4548158502337,1678.0176355842666
0.598,0.475,0.372,0.784,43.3,24.1,14.3,8.5,4.1,1.8,110.4,108.8,0.564,0.622,0.466,0.372,0.747,46.8,21.8,14.8,7.3,5.4,4.3,109.0,104.7,0.563,1,0.5,0.7,1678.0176355842666,1735.4548158502337
0.671,0.462,0.357,0.766,43.9,25.0,15.0,8.1,4.2,5.7,114.1,108.4,0.583,0.744,0.469,0.391,0.797,45.9,24.9,14.1,8.4,6.2,7.5,110.3,102.9,0.564,0,0.6,0.5,1600.1701667540733,1584.7650697496451
0.622,0.464,0.363,0.796,45.1,19.3,13.2,8.6,5.1,4.4,111.4,107.1,0.561,0.622,0.47,0.384,0.748,44.7,23.2,14.0,6.7,4.1,3.3,112.8,109.7,0.58,0,0.7,0.6,1524.9066997090663,1533.9841140562944
0.622,0.466,0.372,0.747,46.8,21.8,14.8,7.3,5.4,4.3,109.0,104.7,0.563,0.817,0.495,0.383,0.788,44.0,30.1,14.6,9.5,6.7,11.5,114.8,103.4,0.597,0,0.6,0.6,1723.6639281997652,1747.7335971637908
0.622,0.464,0.363,0.796,45.1,19.3,13.2,8.6,5.1,4.4,111.4,107.1,0.561,0.622,0.47,0.384,0.748,44.7,23.2,14.0,6.7,4.1,3.3,112.8,109.7,0.58,0,0.6,0.7,1505.2078442705138,1553.682969494847
0.671,0.462,0.357,0.766,43.9,25.0,15.0,8.1,4.2,5.7,114.1,108.4,0.583,0.744,0.469,0.391,0.797,45.9,24.9,14.1,8.4,6.2,7.5,110.3,102.9,0.564,1,0.5,0.6,1586.3650062599731,1598.5702302437453
0.598,0.475,0.372,0.784,43.3,24.1,14.3,8.5,4.1,1.8,110.4,108.8,0.564,0.646,0.454,0.359,0.807,43.0,25.8,13.6,7.7,4.2,2.7,110.6,108.0,0.567,1,0.5,0.6,1689.808523234735,1665.7388542707097
0.622,0.466,0.372,0.747,46.8,21.8,14.8,7.3,5.4,4.3,109.0,104.7,0.563,0.817,0.495,0.383,0.788,44.0,30.1,14.6,9.5,6.7,11.5,114.8,103.4,0.597,0,0.5,0.6,1711.4712390610691,1759.926286302487
0.744,0.469,0.391,0.797,45.9,24.9,14.1,8.4,6.2,7.5,110.3,102.9,0.564,0.671,0.462,0.357,0.766,43.9,25.0,15.0,8.1,4.2,5.7,114.1,108.4,0.583,1,0.6,0.6,1584.2285944498688,1600.7066420538497
0.646,0.454,0.359,0.807,43.0,25.8,13.6,7.7,4.2,2.7,110.6,108.0,0.567,0.598,0.475,0.372,0.784,43.3,24.1,14.3,8.5,4.1,1.8,110.4,108.8,0.564,1,0.5,0.6,1654.2874819257377,1701.2598955797068
0.671,0.462,0.357,0.766,43.9,25.0,15.0,8.1,4.2,5.7,114.1,108.4,0.583,0.744,0.469,0.391,0.797,45.9,24.9,14.1,8.4,6.2,7.5,110.3,102.9,0.564,0,0.5,0.6,1595.891303108274,1589.0439333954446
0.598,0.475,0.372,0.784,43.3,24.1,14.3,8.5,4.1,1.8,110.4,108.8,0.564,0.646,0.454,0.359,0.807,43.0,25.8,13.6,7.7,4.2,2.7,110.6,108.0,0.567,1,0.5,0.6,1684.21797952446,1671.3293979809844
0.817,0.495,0.383,0.788,44.0,30.1,14.6,9.5,6.7,11.5,114.8,103.4,0.597,0.744,0.469,0.391,0.797,45.9,24.9,14.1,8.4,6.2,7.5,110.3,102.9,0.564,1,0.6,0.6,1780.0293642943827,1621.4379937682909
0.646,0.454,0.359,0.807,43.0,25.8,13.6,7.7,4.2,2.7,110.6,108.0,0.567,0.598,0.475,0.372,0.784,43.3,24.1,14.3,8.5,4.1,1.8,110.4,108.8,0.564,1,0.6,0.5,1668.2545891543218,1687.292788351123
0.817,0.495,0.383,0.788,44.0,30.1,14.6,9.5,6.7,11.5,114.8,103.4,0.597,0.744,0.469,0.391,0.797,45.9,24.9,14.1,8.4,6.2,7.5,110.3,102.9,0.564,1,0.7,0.6,1781.8514143534817,1619.6159437091917
0.646,0.454,0.359,0.807,43.0,25.8,13.6,7.7,4.2,2.7,110.6,108.0,0.567,0.622,0.47,0.384,0.748,44.7,23.2,14.0,6.7,4.1,3.3,112.8,109.7,0.58,0,0.6,0.8,1677.2875812044267,1562.2595432742723
0.646,0.454,0.359,0.807,43.0,25.8,13.6,7.7,4.2,2.7,110.6,108.0,0.567,0.622,0.47,0.384,0.748,44.7,23.2,14.0,6.7,4.1,3.3,112.8,109.7,0.58,0,0.6,0.9,1657.2463268261797,1582.3007976525196
0.744,0.469,0.391,0.797,45.9,24.9,14.1,8.4,6.2,7.5,110.3,102.9,0.564,0.817,0.495,0.383,0.788,44.0,30.1,14.6,9.5,6.7,11.5,114.8,103.4,0.597,0,0.6,0.7,1610.3705939830552,1791.0967640796182
0.622,0.47,0.384,0.748,44.7,23.2,14.0,6.7,4.1,3.3,112.8,109.7,0.58,0.646,0.454,0.359,0.807,43.0,25.8,13.6,7.7,4.2,2.7,110.6,108.0,0.567,0,1.0,0.5,1625.2690045696947,1614.2781199090043
0.744,0.469,0.391,0.797,45.9,24.9,14.1,8.4,6.2,7.5,110.3,102.9,0.564,0.817,0.495,0.383,0.788,44.0,30.1,14.6,9.5,6.7,11.5,114.8,103.4,0.597,0,0.5,0.7,1603.365256543107,1798.1021015195663
0.622,0.47,0.384,0.748,44.7,23.2,14.0,6.7,4.1,3.3,112.8,109.7,0.58,0.646,0.454,0.359,0.807,43.0,25.8,13.6,7.7,4.2,2.7,110.6,108.0,0.567,1,0.9,0.5,1618.35270453266,1621.194419946039
0.646,0.454,0.359,0.807,43.0,25.8,13.6,7.7,4.2,2.7,110.6,108.0,0.567,0.622,0.47,0.384,0.748,44.7,23.2,14.0,6.7,4.1,3.3,112.8,109.7,0.58,0,0.4,0.9,1611.224335984266,1628.322788494433
0.817,0.495,0.383,0.788,44.0,30.1,14.6,9.5,6.7,11.5,114.8,103.4,0.597,0.622,0.47,0.384,0.748,44.7,23.2,14.0,6.7,4.1,3.3,112.8,109.7,0.58,1,0.7,0.9,1805.3699849242723,1654.87675671052
0.817,0.495,0.383,0.788,44.0,30.1,14.6,9.5,6.7,11.5,114.8,103.4,0.597,0.622,0.47,0.384,0.748,44.7,23.2,14.0,6.7,4.1,3.3,112.8,109.7,0.58,1,0.8,0.8,1812.2581659106208,1647.9885757241716
0.622,0.47,0.384,0.748,44.7,23.2,14.0,6.7,4.1,3.3,112.8,109.7,0.58,0.817,0.495,0.383,0.788,44.0,30.1,14.6,9.5,6.7,11.5,114.8,103.4,0.597,0,0.7,0.9,1642.2028582825794,1818.043883352213
0.622,0.47,0.384,0.748,44.7,23.2,14.0,6.7,4.1,3.3,112.8,109.7,0.58,0.817,0.495,0.383,0.788,44.0,30.1,14.6,9.5,6.7,11.5,114.8,103.4,0.597,1,0.6,1.0,1637.8729403564637,1822.373801278329
0.817,0.495,0.383,0.788,44.0,30.1,14.6,9.5,6.7,11.5,114.8,103.4,0.597,0.622,0.47,0.384,0.748,44.7,23.2,14.0,6.7,4.1,3.3,112.8,109.7,0.58,1,0.9,0.6,1796.115170623754,1664.1315710110384
0.0,0.397,0.3,0.793,47.5,16.2,17.2,4.0,3.0,-12.1,90.9,103.0,0.525,1.0,0.511,0.5,0.8,49.0,19.6,12.7,10.8,5.9,5.9,114.7,109.9,0.582,1,0.4,0.5,1467.69024206354,1457.1367470113832
0.0,0.435,0.421,0.739,44.2,24.2,13.7,7.4,4.2,-8.4,104.2,111.5,0.52,1.0,0.506,0.375,0.938,37.1,28.9,15.5,9.3,5.2,10.3,109.3,99.0,0.602,1,0.3,0.4,1469.688701710424,1644.77612080188
0.0,0.38,0.28,0.828,53.7,15.8,18.9,4.2,12.6,-12.6,95.8,106.2,0.496,0.0,0.538,0.533,0.905,40.6,33.7,16.8,5.0,8.9,-1.0,119.8,120.8,0.678,0,0.4,0.9,1492.5952964635198,1726.495610419761
1.0,0.433,0.273,0.789,48.6,19.6,9.3,7.5,9.3,4.7,112.1,108.5,0.528,1.0,0.427,0.346,0.917,47.5,24.2,9.1,14.1,3.0,12.1,103.0,90.9,0.504,1,0.5,0.3,1634.9448472257634,1449.1688859033804
0.0,0.442,0.378,0.857,40.6,26.7,15.8,5.0,4.0,-5.9,109.9,114.7,0.583,0.0,0.477,0.348,0.8,42.0,19.0,18.0,5.0,4.0,-5.0,100.0,106.1,0.541,0,0.2,0.5,1441.0270218362848,1427.528986989242
0.0,0.479,0.4,0.906,37.4,19.1,17.4,6.1,1.7,-7.8,113.9,119.7,0.606,1.0,0.478,0.381,0.759,48.1,21.2,14.4,7.7,8.7,6.7,111.5,103.8,0.564,1,0.5,0.3,1413.4435356752376,1393.7791324495884
1.0,0.5,0.333,0.833,45.0,19.0,15.0,6.0,4.0,8.0,108.0,99.0,0.605,1.0,0.458,0.227,0.84,51.0,19.4,17.3,3.1,4.1,3.1,104.1,100.0,0.543,0,0.5,0.5,1493.9281175881104,1621.1894458063334
0.0,0.315,0.259,0.722,33.0,10.0,16.0,9.0,8.0,-48.0,76.0,122.8,0.392,0.0,0.407,0.25,0.609,49.5,20.0,19.0,7.6,6.7,-15.2,87.6,101.9,0.455,0,0.2,0.5,1393.34043688043,1408.396586385695
0.0,0.462,0.429,0.737,45.3,23.6,16.0,5.7,5.7,-4.7,108.5,112.1,0.567,0.0,0.419,0.317,0.652,44.5,23.5,13.5,11.5,3.0,-5.5,99.5,106.1,0.499,0,0.1,0.3,1396.217869007086,1564.7527758261342
1.0,0.52,0.265,0.781,40.2,24.8,12.0,10.3,7.7,7.7,119.7,113.9,0.603,1.0,0.489,0.583,0.786,56.4,21.8,17.8,7.9,6.9,47.5,122.8,76.0,0.606,0,0.5,0.4,1512.926450972041,1558.9621905947895
1.0,0.424,0.31,0.571,46.4,19.6,12.4,9.3,8.2,12.4,106.2,95.8,0.494,0.5,0.526,0.486,0.854,42.3,29.6,16.4,5.2,8.0,3.3,116.9,114.2,0.659,1,0.3,0.9,1490.4834375776682,1730.763864339844
1.0,0.47,0.448,0.929,48.5,25.7,16.8,9.9,4.0,16.8,115.8,99.0,0.614,0.0,0.422,0.373,0.743,46.6,22.1,16.7,6.4,4.9,-7.4,101.5,107.2,0.516,1,0.5,0.1,1498.723452868316,1389.6236806908346
0.0,0.468,0.481,0.917,39.2,21.6,21.6,4.1,3.1,-10.3,99.0,109.3,0.583,0.5,0.451,0.391,0.739,51.6,20.3,17.2,6.8,3.6,0.0,100.5,101.6,0.521,1,0.5,0.5,1540.3816340640076,1436.3013920420024
0.5,0.494,0.391,0.879,38.1,26.3,17.5,9.8,6.7,3.6,104.6,102.1,0.588,1.0,0.433,0.289,0.727,41.0,26.0,20.0,14.0,7.0,21.0,105.0,84.8,0.527,1,0.4,0.4,1636.349234376731,1514.7257049229008
0.0,0.436,0.267,0.765,41.9,25.7,12.4,5.7,3.8,-6.7,103.8,111.5,0.502,0.5,0.489,0.25,0.723,39.8,20.4,12.0,6.0,6.0,-4.2,109.3,115.0,0.566,1,0.6,0.5,1549.5732902473296,1497.2674315474512
0.5,0.481,0.321,0.833,38.7,21.6,15.5,7.7,3.1,-5.7,105.7,109.6,0.581,1.0,0.486,0.535,0.778,54.3,20.6,13.6,6.5,6.5,33.2,119.6,86.4,0.581,1,0.5,0.5,1481.9644000975889,1574.6212100193795
1.0,0.444,0.314,0.833,43.5,23.5,14.5,8.0,4.0,3.0,113.5,110.0,0.564,0.0,0.429,0.359,0.786,40.1,24.0,14.6,6.8,5.7,-5.7,103.6,108.2,0.554,1,0.4,0.2,1548.8729320515708,1432.2546167835244
1.0,0.393,0.364,0.923,55.7,21.7,14.2,11.3,2.8,15.1,101.9,87.6,0.479,0.0,0.403,0.375,0.696,37.7,12.3,15.9,7.7,7.7,-22.7,93.6,115.8,0.501,1,0.7,0.2,1579.713384570718,1387.8306983694142
0.0,0.405,0.292,0.684,41.4,19.2,26.3,8.1,4.0,-21.2,84.8,105.0,0.481,0.5,0.459,0.388,0.813,39.6,21.3,13.9,12.9,2.0,4.0,105.4,101.5,0.54,0,0.4,0.3,1413.4134982404478,1447.104570505786
0.0,0.416,0.313,0.889,38.6,21.8,18.8,6.9,2.0,-16.8,99.0,115.8,0.516,1.0,0.461,0.381,0.895,52.1,22.9,11.5,8.3,11.5,8.3,111.5,104.2,0.55,0,0.5,0.4,1497.2424452188725,1573.3230298538008
1.0,0.5,0.333,0.905,48.5,22.7,18.0,5.7,3.6,11.3,112.4,101.6,0.597,0.5,0.492,0.481,0.795,42.7,24.6,17.5,8.1,5.7,0.9,112.3,110.3,0.597,0,0.5,0.2,1633.153163296855,1388.5814422815483
0.5,0.462,0.381,0.679,41.8,19.1,16.9,7.1,4.4,-6.2,99.6,105.3,0.537,0.0,0.424,0.377,0.745,49.0,19.9,18.0,5.8,7.8,-9.7,102.4,110.5,0.529,0,0.6,0.3,1413.9063248967109,1488.3270425434368
0.5,0.489,0.368,0.806,40.8,19.7,17.0,9.0,3.6,-1.8,115.2,116.5,0.596,0.5,0.444,0.333,0.828,43.3,19.2,12.8,10.8,4.9,-5.9,102.5,107.8,0.515,1,0.5,0.4,1418.6412258432777,1445.432745246494
0.5,0.423,0.31,0.683,41.1,21.4,19.3,14.6,5.7,6.3,100.0,94.2,0.516,0.5,0.44,0.366,0.776,45.3,21.1,15.3,9.5,3.2,-2.6,104.7,105.7,0.53,0,0.3,0.3,1510.28603605822,1478.1155881355733
0.667,0.496,0.338,0.792,37.7,21.9,15.1,8.2,4.8,-2.7,108.9,110.1,0.59,0.5,0.415,0.303,0.797,51.5,16.3,18.8,4.5,3.5,3.0,98.5,96.5,0.538,1,0.5,0.4,1488.4131069781429,1479.3942438284291
0.0,0.408,0.376,0.778,40.5,22.3,14.4,6.5,3.8,-9.3,99.7,108.2,0.532,0.333,0.482,0.426,0.853,43.3,26.4,16.6,6.7,7.6,-1.0,111.5,113.1,0.614,0,0.2,0.8,1425.6788877843974,1712.051113484969
0.667,0.467,0.354,0.851,41.6,21.6,13.9,10.5,2.0,4.1,109.5,105.1,0.55,0.0,0.412,0.363,0.676,43.5,20.1,17.3,5.8,4.5,-15.7,96.2,110.4,0.505,0,0.4,0.0,1453.8866668016085,1377.9874931554536
0.5,0.451,0.404,0.719,50.5,24.2,19.5,5.8,2.6,3.7,101.1,97.4,0.545,1.0,0.477,0.308,0.808,42.4,21.9,12.9,9.5,8.1,4.3,111.9,108.1,0.576,0,0.6,0.6,1547.6742052716245,1637.0091626233575
1.0,0.454,0.286,0.829,47.2,21.4,14.7,9.4,4.0,7.4,111.7,104.0,0.57,1.0,0.444,0.339,0.692,43.1,19.8,13.2,8.6,6.1,11.2,108.6,98.0,0.541,0,0.4,0.4,1555.448661050698,1509.1961884325433
0.0,0.397,0.338,0.713,36.7,14.2,17.0,7.7,6.2,-28.4,90.7,118.4,0.501,0.333,0.423,0.382,0.722,48.4,18.9,16.5,6.7,3.5,-6.0,95.4,102.1,0.493,1,0.2,0.4,1378.9799724455588,1429.0088208343857
1.0,0.434,0.273,0.771,53.4,24.6,11.5,8.4,7.3,9.4,101.6,92.6,0.491,1.0,0.471,0.356,0.877,47.4,23.2,14.2,7.1,6.6,24.2,116.1,92.4,0.611,1,0.5,0.6,1582.905833807433,1510.359640403697
0.5,0.473,0.344,0.677,43.8,25.1,13.3,5.9,7.4,-1.5,108.9,111.4,0.548,0.333,0.41,0.307,0.877,44.0,19.4,13.6,9.1,3.9,-7.8,101.0,108.0,0.501,1,0.7,0.3,1553.6063242538416,1434.97919782103
0.667,0.46,0.379,0.792,44.9,22.3,16.1,7.9,2.4,-1.0,107.5,107.8,0.553,0.333,0.475,0.282,0.721,41.9,19.8,11.5,7.0,5.4,-4.2,109.9,114.8,0.548,0,0.3,0.4,1484.4797799879111,1493.2343975409392
0.667,0.466,0.479,0.825,50.3,19.8,14.4,7.7,6.4,21.1,116.8,96.0,0.578,0.333,0.469,0.355,0.736,45.7,21.4,17.6,8.3,6.7,-4.2,105.4,108.9,0.566,1,0.5,0.4,1568.1725031388255,1496.1432131431354
0.667,0.46,0.315,0.841,47.1,20.1,17.4,5.1,4.8,0.3,106.1,106.2,0.555,0.0,0.398,0.3,0.852,44.4,20.4,19.9,5.1,3.6,-13.8,90.3,104.1,0.484,1,0.4,0.4,1596.9646620410315,1487.65964126524
1.0,0.462,0.407,0.791,52.6,23.2,12.8,11.4,2.4,27.5,112.8,86.1,0.556,0.667,0.494,0.36,0.851,40.2,25.5,18.5,10.5,5.9,5.6,104.5,99.6,0.585,1,0.7,0.5,1588.5641104945737,1640.7889032414118
0.333,0.418,0.326,0.667,48.0,21.0,15.3,9.0,3.7,-0.3,100.3,102.0,0.506,0.0,0.431,0.278,0.76,41.2,20.1,20.6,7.2,3.1,-12.9,98.5,111.3,0.525,1,0.4,0.4,1571.3469641423856,1406.6314019446254
0.667,0.476,0.483,0.813,45.2,25.8,15.8,7.7,5.8,7.4,113.2,105.1,0.591,0.667,0.484,0.381,0.762,43.0,21.5,17.0,9.7,4.8,2.4,113.0,110.6,0.588,1,0.3,0.6,1424.7699435373715,1429.0947732687416
0.25,0.424,0.365,0.695,45.0,21.4,18.2,7.1,3.4,-9.2,96.8,104.8,0.518,0.75,0.445,0.275,0.806,45.9,22.7,15.6,8.4,3.6,3.6,108.2,104.3,0.558,0,0.1,0.4,1394.3348376941838,1543.0028295998293
0.5,0.501,0.415,0.851,44.6,27.8,16.3,6.5,7.7,6.5,115.8,109.9,0.632,0.667,0.456,0.327,0.854,43.1,21.2,14.5,8.4,5.8,15.1,110.0,95.2,0.587,1,0.8,0.5,1719.9665828594416,1506.6910675990057
0.333,0.471,0.362,0.697,39.9,21.1,16.6,6.9,4.8,-6.3,101.5,107.2,0.546,1.0,0.465,0.304,0.842,40.7,22.4,13.5,10.6,6.4,4.5,110.3,106.1,0.572,1,0.6,0.6,1406.090154297012,1643.1931614818018
0.25,0.432,0.336,0.744,38.3,15.4,17.5,7.2,5.8,-21.0,96.0,116.5,0.538,0.5,0.478,0.33,0.845,40.8,24.3,18.6,9.7,6.3,-0.5,100.3,101.6,0.564,1,0.3,0.4,1383.7387225490188,1625.6611709306842
0.5,0.466,0.361,0.793,43.9,21.1,16.3,9.2,4.6,0.9,113.6,112.6,0.577,0.75,0.474,0.351,0.824,45.6,22.4,15.5,5.2,4.4,2.1,110.8,109.0,0.576,1,0.6,0.5,1423.9163575275186,1601.0460327249689
0.667,0.469,0.356,0.673,42.6,23.6,15.1,7.9,6.9,2.6,106.6,104.6,0.552,1.0,0.438,0.264,0.741,54.0,22.7,14.4,6.9,8.9,7.6,101.4,94.1,0.496,0,0.7,0.5,1558.705054949192,1586.5744066121244
0.5,0.448,0.312,0.818,41.0,19.7,13.9,9.1,2.0,0.3,103.8,103.5,0.528,0.5,0.467,0.378,0.755,40.3,23.5,15.6,8.2,2.8,-6.6,107.4,113.5,0.555,1,0.4,0.3,1437.5393222628784,1463.4566953145377
0.0,0.405,0.362,0.72,40.6,21.8,13.7,7.6,2.8,-14.5,99.7,113.6,0.515,1.0,0.439,0.333,0.775,42.4,19.0,13.1,7.6,4.8,10.3,107.6,97.6,0.553,1,0.2,0.4,1417.7634184099247,1521.642019883412
0.333,0.418,0.293,0.716,50.7,16.7,17.3,4.0,4.0,-1.0,97.7,99.3,0.525,0.333,0.463,0.388,0.745,47.9,25.0,20.5,5.5,2.4,0.7,101.4,100.7,0.556,1,0.4,0.6,1471.8645213890447,1541.4902064131802
0.333,0.443,0.324,0.667,39.2,22.9,16.4,12.6,5.8,3.4,104.1,100.7,0.528,0.5,0.519,0.323,0.722,41.9,22.5,13.1,7.3,4.6,2.4,114.8,112.9,0.589,1,0.3,0.4,1503.9218442058818,1514.257482214313
0.75,0.443,0.349,0.754,41.4,18.0,14.6,7.6,4.2,5.5,105.7,100.3,0.557,0.2,0.419,0.372,0.713,39.9,21.7,13.3,7.4,3.1,-9.8,101.4,111.0,0.529,1,0.4,0.2,1509.9637997464945,1429.441638546842
0.25,0.426,0.389,0.708,45.0,18.8,14.4,8.2,3.1,-4.9,99.5,104.9,0.499,0.25,0.452,0.341,0.74,44.4,20.1,17.3,7.4,6.7,-5.5,101.4,106.2,0.554,0,0.4,0.3,1424.2500707309257,1490.108752458543
0.75,0.444,0.44,0.823,52.9,18.9,15.1,7.4,6.5,18.1,111.9,94.3,0.559,1.0,0.464,0.386,0.75,50.7,22.9,13.1,11.8,2.9,24.8,111.1,86.6,0.555,0,0.5,0.7,1574.2069638234182,1603.6918428053011
0.0,0.425,0.376,0.85,43.3,23.4,17.5,4.5,3.4,-11.7,99.3,111.0,0.522,0.25,0.423,0.326,0.855,43.1,18.0,15.3,9.0,3.2,-8.5,98.5,106.5,0.512,1,0.4,0.2,1483.578270581303,1429.8804671256798
0.75,0.489,0.34,0.807,39.0,22.6,14.6,8.2,4.6,0.3,107.9,106.6,0.582,0.5,0.435,0.364,0.705,46.6,22.4,15.1,9.6,4.5,5.0,103.5,99.5,0.535,0,0.5,0.5,1495.942829417527,1577.5351994740731
