H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,Result,Home_W_Pct_10,Away_W_Pct_10,H_Team_Elo_Before,A_Team_Elo_Before
0.614,0.464,0.358,0.818,47.3,22.6,13.9,6.7,5.1,3.6,112.8,109.2,0.567,0.4,0.446,0.341,0.74,44.9,22.9,14.7,6.8,4.3,-1.7,108.1,110.0,0.555,1,0.6,0.2,1631.5087327753197,1392.927937990749
0.278,0.455,0.356,0.788,42.3,22.0,14.4,7.4,4.4,-7.7,104.8,112.4,0.546,0.423,0.47,0.346,0.769,40.2,25.6,13.8,8.2,4.5,-2.5,110.1,112.5,0.571,1,0.3,0.5,1347.289448680266,1464.4471541522375
0.592,0.479,0.398,0.823,44.6,24.4,12.2,6.2,4.7,1.6,112.1,110.7,0.573,0.486,0.452,0.355,0.692,46.8,24.4,15.1,7.7,5.6,0.2,107.1,107.2,0.543,0,0.9,0.7,1573.2930054625251,1505.2726701299775
0.648,0.472,0.359,0.775,45.9,26.2,14.9,7.4,5.1,3.3,111.4,108.1,0.576,0.606,0.465,0.364,0.806,44.0,26.1,12.9,8.8,5.4,5.0,111.3,106.4,0.568,1,0.7,0.6,1626.7196928154124,1583.2449885367591
0.197,0.432,0.342,0.76,44.3,19.8,13.9,7.0,4.9,-8.8,104.3,112.7,0.527,0.586,0.461,0.349,0.731,45.7,25.2,15.0,8.1,5.9,3.9,109.0,105.3,0.565,0,0.1,0.7,1265.1727325392287,1618.530148142317
0.443,0.447,0.35,0.794,44.0,22.8,12.6,7.0,5.1,-1.2,109.9,111.4,0.552,0.451,0.455,0.347,0.789,44.5,24.1,12.9,8.2,5.0,-1.0,110.8,112.0,0.55,1,0.3,0.3,1440.5432744343302,1470.2611861884304
0.686,0.487,0.379,0.805,45.1,28.5,13.8,7.4,6.3,5.8,114.8,109.0,0.594,0.611,0.475,0.372,0.755,43.5,26.3,14.0,9.0,5.1,3.9,109.3,105.4,0.562,1,0.5,0.4,1636.646887262972,1547.004004790194
0.236,0.457,0.328,0.778,39.6,23.5,15.4,8.9,4.9,-8.8,104.8,113.3,0.55,0.514,0.441,0.349,0.741,45.6,22.8,14.3,6.9,3.9,-0.4,108.1,108.6,0.544,0,0.5,0.7,1306.234497124065,1501.663942834229
0.333,0.452,0.352,0.754,43.8,24.4,16.8,7.8,4.8,-5.9,107.0,112.6,0.556,0.592,0.463,0.351,0.733,45.6,25.4,15.0,8.1,5.8,4.2,109.4,105.4,0.567,1,0.3,0.7,1376.8344680204973,1622.8344950877731
0.486,0.464,0.373,0.722,43.3,24.4,13.2,8.1,4.3,-0.9,108.8,109.8,0.553,0.394,0.447,0.341,0.742,44.8,22.8,14.7,6.8,4.3,-1.8,108.2,110.2,0.555,1,0.3,0.1,1464.7933186504654,1390.7097643797588
0.417,0.47,0.346,0.77,40.3,25.5,13.8,8.2,4.5,-2.5,110.1,112.5,0.571,0.681,0.469,0.356,0.756,47.1,28.0,13.8,7.8,4.6,5.1,113.1,108.0,0.563,0,0.5,0.6,1454.7395559593313,1604.0499548520086
0.736,0.475,0.351,0.772,47.6,25.1,13.4,7.2,5.8,8.6,113.3,104.6,0.582,0.493,0.452,0.357,0.693,46.8,24.4,15.0,7.7,5.6,0.2,107.2,107.2,0.544,1,0.5,0.8,1661.327148826349,1515.506860182949
0.708,0.471,0.357,0.8,44.5,24.6,13.8,8.2,5.2,5.5,112.2,107.0,0.575,0.583,0.454,0.345,0.712,46.0,21.9,13.6,9.1,5.0,3.2,109.2,105.8,0.545,0,0.6,0.4,1615.5145428313654,1540.8749870001002
0.625,0.448,0.35,0.789,41.9,21.3,13.8,8.7,5.1,3.1,114.3,111.1,0.578,0.583,0.478,0.399,0.822,44.6,24.5,12.1,6.1,4.7,1.5,112.1,110.8,0.573,1,0.8,0.9,1651.848899617589,1563.058815409554
0.472,0.45,0.354,0.782,45.7,25.3,13.5,6.6,5.6,-0.2,106.8,107.0,0.545,0.408,0.452,0.338,0.772,42.0,24.4,14.5,8.5,5.7,-2.5,105.0,107.1,0.548,1,0.6,0.6,1532.881034907469,1434.9012401184928
0.264,0.442,0.36,0.796,43.6,21.4,13.8,6.6,2.6,-9.2,106.8,116.1,0.54,0.583,0.468,0.385,0.791,44.3,22.8,14.1,6.6,4.6,1.0,111.2,110.0,0.571,0,0.4,0.8,1365.5325500375363,1552.4330758852136
0.194,0.433,0.344,0.758,44.2,19.8,13.9,7.0,4.9,-9.0,104.4,113.1,0.528,0.686,0.47,0.358,0.755,47.0,28.1,13.7,7.8,4.6,5.1,113.2,108.1,0.563,0,0.1,0.6,1260.8683855937727,1608.9086328034473
0.437,0.473,0.331,0.694,44.2,24.2,15.0,7.1,5.1,-2.1,107.3,109.3,0.556,0.507,0.449,0.353,0.746,44.8,23.2,14.7,6.5,4.2,-0.3,108.7,109.0,0.556,0,0.1,0.5,1405.808817923077,1477.1389252079186
0.411,0.471,0.346,0.772,40.3,25.6,13.8,8.2,4.5,-2.5,110.2,112.6,0.571,0.486,0.451,0.356,0.69,46.8,24.4,15.0,7.7,5.6,-0.2,107.0,107.4,0.543,0,0.4,0.7,1449.8808780078923,1506.9087145433257
0.451,0.447,0.349,0.793,44.1,22.8,12.6,7.0,5.1,-1.1,109.9,111.3,0.552,0.597,0.465,0.364,0.806,44.1,26.1,12.9,8.7,5.3,4.9,111.4,106.6,0.568,1,0.4,0.6,1448.1907122451737,1579.5326452473255
0.493,0.464,0.373,0.722,43.5,24.4,13.1,8.1,4.4,-0.7,108.9,109.7,0.554,0.233,0.458,0.327,0.778,39.5,23.5,15.4,8.8,4.9,-8.9,104.8,113.5,0.55,1,0.4,0.5,1472.8889262440189,1297.0075908862873
0.403,0.452,0.339,0.768,42.2,24.4,14.5,8.5,5.7,-2.5,105.1,107.3,0.548,0.444,0.455,0.347,0.786,44.6,24.1,12.9,8.2,5.0,-1.1,110.6,111.9,0.55,0,0.5,0.3,1431.6564877622384,1462.613748377587
0.62,0.465,0.36,0.818,47.3,22.6,13.9,6.7,5.0,3.6,112.9,109.3,0.567,0.521,0.441,0.35,0.741,45.6,22.8,14.3,6.9,4.0,-0.1,108.3,108.5,0.544,1,0.6,0.7,1633.7269063863096,1510.8908490720066
0.288,0.456,0.358,0.788,42.3,22.0,14.4,7.4,4.4,-7.5,104.9,112.4,0.546,0.583,0.463,0.35,0.732,45.6,25.4,14.9,8.1,5.8,4.1,109.4,105.5,0.567,0,0.3,0.6,1356.9970468731724,1612.6060445939986
0.69,0.487,0.379,0.804,45.1,28.5,13.8,7.4,6.3,6.0,114.8,108.7,0.593,0.389,0.446,0.341,0.741,44.7,22.8,14.6,6.8,4.3,-2.0,108.1,110.3,0.554,0,0.6,0.1,1646.3018793574,1382.6141567862053
0.342,0.452,0.354,0.754,43.8,24.4,16.8,7.8,4.8,-5.8,107.0,112.6,0.556,0.653,0.471,0.358,0.778,46.0,26.2,14.8,7.3,5.1,3.3,111.5,108.2,0.576,1,0.4,0.7,1387.0629185142718,1630.432036104846
0.681,0.486,0.376,0.803,45.0,28.5,13.8,7.4,6.2,5.5,114.5,109.0,0.592,0.514,0.442,0.351,0.743,45.4,22.9,14.2,7.0,4.0,-0.2,108.5,108.8,0.545,1,0.6,0.6,1592.2259263982944,1507.7006404441493
0.431,0.471,0.33,0.695,44.3,24.1,15.0,7.1,5.1,-2.2,107.2,109.2,0.555,0.5,0.464,0.374,0.723,43.6,24.4,13.2,8.0,4.4,-0.6,108.9,109.6,0.554,1,0.1,0.5,1399.195993262696,1476.2388645725623
0.192,0.432,0.343,0.758,44.3,19.8,13.9,7.0,4.9,-9.1,104.3,113.1,0.528,0.589,0.469,0.383,0.792,44.2,22.8,14.0,6.6,4.6,1.0,111.2,110.0,0.572,0,0.1,0.9,1256.8867998483795,1555.2623985315215
0.589,0.465,0.365,0.805,44.0,26.2,12.9,8.6,5.4,4.8,111.5,106.8,0.568,0.575,0.478,0.397,0.823,44.7,24.5,12.1,6.1,4.7,1.4,112.0,110.8,0.572,0,0.5,0.8,1568.4632327593313,1558.9096165162566
0.74,0.476,0.353,0.771,47.7,25.2,13.5,7.2,5.8,8.9,113.4,104.4,0.582,0.26,0.442,0.36,0.795,43.6,21.3,13.8,6.6,2.6,-9.1,106.8,116.0,0.54,1,0.6,0.4,1669.925294465972,1362.7032273912284
0.603,0.474,0.371,0.755,43.6,26.1,14.0,9.0,5.0,3.5,109.0,105.4,0.561,0.69,0.469,0.358,0.756,47.3,28.1,13.7,7.8,4.6,5.3,113.3,108.0,0.563,1,0.3,0.7,1537.349012695766,1612.8902185488405
0.699,0.471,0.358,0.8,44.5,24.6,14.0,8.2,5.2,5.3,112.2,107.1,0.576,0.458,0.447,0.351,0.793,44.2,22.8,12.6,7.0,5.1,-1.0,110.1,111.3,0.552,0,0.5,0.4,1603.0658646941731,1459.260124733168
0.419,0.474,0.345,0.759,45.4,26.0,14.0,7.2,5.3,-0.4,111.0,111.6,0.563,0.63,0.447,0.351,0.789,42.0,21.2,13.7,8.7,5.1,3.2,114.3,111.1,0.578,0,0.3,0.8,1442.800732262905,1655.9980985108864
0.397,0.451,0.339,0.768,42.2,24.4,14.5,8.5,5.7,-2.6,105.0,107.4,0.547,0.589,0.454,0.347,0.713,45.9,22.0,13.6,9.1,5.0,3.3,109.3,105.9,0.545,1,0.5,0.4,1418.3958242278336,1553.3236651372924
0.625,0.466,0.36,0.817,47.2,22.6,13.9,6.7,5.0,3.7,113.1,109.4,0.568,0.514,0.449,0.353,0.746,44.8,23.2,14.7,6.5,4.2,-0.3,108.7,108.9,0.556,1,0.7,0.6,1636.917115014167,1483.7517498682996
0.479,0.45,0.354,0.782,45.6,25.3,13.4,6.6,5.6,-0.1,107.0,107.1,0.546,0.644,0.471,0.359,0.779,46.1,26.1,14.8,7.3,5.1,3.2,111.6,108.4,0.576,1,0.6,0.7,1536.1257872637234,1621.6504291078347
0.589,0.463,0.35,0.732,45.8,25.4,14.9,8.1,5.8,4.4,109.5,105.2,0.567,0.23,0.457,0.326,0.779,39.6,23.5,15.4,8.9,4.9,-8.9,104.8,113.4,0.55,1,0.7,0.4,1622.0730888806995,1293.6576525577436
0.466,0.447,0.353,0.794,44.2,23.0,12.5,7.1,5.1,-0.9,110.3,111.5,0.552,0.581,0.478,0.396,0.823,44.8,24.6,12.1,6.1,4.7,1.6,112.1,110.6,0.572,1,0.5,0.8,1466.3207507657985,1578.3808666258774
0.438,0.471,0.329,0.697,44.5,24.2,15.1,7.1,5.2,-2.1,107.2,109.1,0.555,0.405,0.47,0.345,0.771,40.5,25.6,13.8,8.1,4.5,-2.6,110.3,112.7,0.571,1,0.2,0.3,1406.8691811613344,1442.9187289524652
0.257,0.442,0.358,0.794,43.6,21.3,13.7,6.6,2.6,-9.3,106.7,116.1,0.54,0.581,0.464,0.363,0.805,44.1,26.1,12.8,8.6,5.3,4.5,111.3,107.0,0.567,0,0.3,0.5,1359.8113542699791,1548.9919826497105
0.493,0.451,0.355,0.69,46.8,24.5,14.9,7.7,5.6,-0.1,107.2,107.5,0.543,0.486,0.451,0.355,0.782,45.7,25.4,13.4,6.6,5.5,0.1,107.2,107.1,0.547,0,0.7,0.6,1513.870863598753,1555.1826854926078
0.743,0.477,0.353,0.771,47.7,25.2,13.4,7.2,5.8,9.1,113.5,104.4,0.583,0.635,0.448,0.352,0.789,42.1,21.2,13.8,8.7,5.1,3.4,114.3,110.8,0.579,1,0.7,0.8,1672.817167587221,1665.371572012442
0.397,0.447,0.342,0.741,44.8,23.0,14.6,6.8,4.3,-1.5,108.4,110.1,0.556,0.493,0.463,0.375,0.721,43.6,24.4,13.1,8.1,4.4,-0.6,108.8,109.5,0.552,0,0.2,0.4,1436.690109745311,1468.565676673924
0.681,0.468,0.357,0.758,47.2,28.0,13.7,7.8,4.6,4.7,112.9,108.2,0.561,0.507,0.442,0.351,0.747,45.2,22.9,14.2,7.0,3.9,-0.3,108.7,109.1,0.546,1,0.7,0.5,1585.7906614559215,1503.092482518408
0.452,0.455,0.348,0.788,44.6,24.1,13.0,8.2,5.1,-0.9,110.7,111.8,0.551,0.595,0.468,0.384,0.794,44.2,22.9,14.0,6.6,4.6,1.1,111.4,110.1,0.572,0,0.4,0.9,1475.8744119119915,1559.0093559780055
0.689,0.473,0.359,0.802,44.4,24.6,14.0,8.1,5.3,5.2,112.3,107.3,0.577,0.284,0.454,0.356,0.788,42.4,21.9,14.3,7.4,4.4,-7.9,104.7,112.4,0.544,1,0.5,0.3,1596.0052386615428,1347.5300025864713
0.413,0.473,0.344,0.758,45.4,26.0,14.0,7.2,5.2,-0.7,110.8,111.6,0.562,0.351,0.452,0.353,0.754,43.8,24.5,16.7,7.8,4.8,-5.7,107.2,112.6,0.556,0,0.2,0.4,1433.427258761349,1395.844525511283
0.405,0.451,0.339,0.768,42.4,24.5,14.5,8.4,5.7,-2.4,105.2,107.3,0.547,0.685,0.488,0.377,0.803,45.0,28.5,13.8,7.3,6.2,5.5,114.7,109.2,0.593,0,0.5,0.6,1433.8859948854724,1596.8340843240355
0.595,0.464,0.351,0.733,45.8,25.4,14.9,8.2,5.8,4.8,109.7,105.0,0.568,0.446,0.472,0.33,0.697,44.5,24.3,15.1,7.1,5.2,-1.8,107.3,109.0,0.556,1,0.7,0.3,1625.4942754703504,1421.0690705624916
0.581,0.453,0.347,0.713,45.8,21.9,13.5,9.1,5.0,3.1,109.2,106.0,0.544,0.608,0.475,0.372,0.756,43.6,26.2,14.0,9.0,5.0,4.0,109.2,105.2,0.562,1,0.4,0.4,1537.8334944796536,1564.4485697886846
0.28,0.454,0.356,0.789,42.4,21.9,14.4,7.4,4.3,-7.9,104.6,112.3,0.544,0.63,0.465,0.359,0.816,47.2,22.7,13.7,6.7,5.0,3.7,113.3,109.6,0.568,0,0.3,0.7,1345.28030004341,1639.37061546625
0.227,0.456,0.326,0.78,39.5,23.3,15.5,8.8,4.9,-9.2,104.6,113.6,0.549,0.4,0.47,0.343,0.772,40.4,25.5,13.8,8.1,4.5,-2.8,110.1,112.8,0.57,0,0.3,0.3,1290.236465968093,1428.718839551308
0.5,0.441,0.35,0.746,45.4,22.9,14.1,6.9,3.9,-0.3,108.5,108.9,0.544,0.493,0.45,0.354,0.78,45.8,25.4,13.4,6.6,5.5,0.2,107.2,107.0,0.547,1,0.4,0.7,1500.003108154055,1562.536661289735
0.486,0.451,0.354,0.692,46.7,24.5,14.9,7.7,5.6,-0.2,107.1,107.4,0.543,0.392,0.448,0.342,0.744,44.8,23.0,14.5,6.8,4.3,-1.5,108.6,110.4,0.557,1,0.6,0.2,1506.5168878016254,1429.8665298985122
0.747,0.476,0.354,0.771,47.8,25.2,13.4,7.2,5.8,9.1,113.4,104.2,0.583,0.6,0.469,0.386,0.795,44.3,22.9,14.0,6.6,4.6,1.3,111.4,110.0,0.573,1,0.7,0.9,1682.834055633855,1568.9142326362162
0.408,0.473,0.344,0.758,45.3,26.0,14.1,7.3,5.2,-0.8,110.7,111.7,0.562,0.5,0.463,0.376,0.724,43.6,24.4,13.0,8.1,4.3,-0.6,109.1,109.8,0.553,1,0.1,0.5,1419.5450935619797,1475.389256520723
0.627,0.446,0.351,0.79,42.2,21.1,13.8,8.7,5.1,3.2,114.0,110.7,0.577,0.685,0.467,0.356,0.757,47.3,27.9,13.7,7.7,4.6,4.7,112.7,108.0,0.56,1,0.7,0.8,1655.354683965808,1588.8800358202743
0.573,0.477,0.395,0.822,44.9,24.6,12.1,6.0,4.7,1.5,112.0,110.7,0.571,0.253,0.442,0.358,0.794,43.5,21.3,13.8,6.6,2.5,-9.3,106.8,116.1,0.54,1,0.7,0.3,1566.3700478791795,1353.797091505892
0.189,0.433,0.342,0.76,44.3,19.8,13.9,6.9,4.9,-9.1,104.5,113.3,0.528,0.693,0.473,0.36,0.804,44.3,24.7,14.0,8.2,5.3,5.3,112.2,107.2,0.577,0,0.1,0.6,1253.1398424018955,1598.254941204604
0.635,0.471,0.358,0.779,46.0,26.0,14.8,7.3,5.1,2.9,111.5,108.6,0.576,0.507,0.449,0.353,0.745,44.8,23.2,14.6,6.4,4.1,-0.3,108.8,109.1,0.556,1,0.6,0.6,1602.5935308789503,1481.2982494162163
0.44,0.471,0.33,0.697,44.5,24.3,15.0,7.1,5.2,-2.0,107.2,109.0,0.555,0.473,0.447,0.352,0.793,44.2,23.1,12.4,7.1,5.1,-0.8,110.4,111.4,0.553,1,0.3,0.6,1417.096651930361,1478.331569512496
0.587,0.465,0.364,0.804,44.1,26.1,12.8,8.5,5.3,4.5,111.4,107.0,0.567,0.6,0.475,0.372,0.754,43.7,26.2,14.0,8.9,5.0,3.8,109.1,105.3,0.561,1,0.5,0.3,1555.0062454137978,1556.2978695718598
0.6,0.465,0.351,0.731,45.9,25.5,14.8,8.1,5.8,5.0,109.7,105.0,0.568,0.408,0.47,0.343,0.77,40.6,25.4,13.7,8.1,4.4,-2.7,110.3,112.8,0.57,1,0.8,0.4,1629.466694102481,1432.7585383799033
0.36,0.452,0.353,0.756,43.7,24.5,16.7,7.8,4.8,-5.5,107.3,112.5,0.557,0.635,0.466,0.359,0.816,47.2,22.8,13.7,6.6,5.0,3.9,113.5,109.5,0.569,0,0.5,0.8,1409.7266907106527,1645.0695740860947
0.446,0.455,0.348,0.785,44.6,24.1,13.0,8.3,5.1,-1.1,110.6,111.8,0.55,0.689,0.488,0.378,0.804,45.0,28.6,13.9,7.4,6.2,5.6,114.8,109.1,0.594,1,0.3,0.7,1465.969535253781,1605.600413053561
0.587,0.453,0.347,0.713,45.8,22.0,13.5,9.1,5.0,3.1,109.2,106.0,0.544,0.676,0.466,0.354,0.759,47.3,27.8,13.8,7.7,4.6,4.2,112.4,108.2,0.559,0,0.4,0.7,1545.9841946964784,1576.785802131655
0.453,0.455,0.349,0.785,44.7,24.0,13.0,8.2,5.0,-1.0,110.6,111.8,0.55,0.64,0.471,0.359,0.779,46.0,26.0,14.7,7.3,5.1,3.0,111.6,108.5,0.576,0,0.4,0.7,1471.4322046994853,1608.191372844587
0.592,0.475,0.373,0.753,43.7,26.3,14.0,8.9,5.0,3.7,109.2,105.4,0.561,0.487,0.45,0.353,0.781,45.8,25.4,13.4,6.6,5.5,0.0,107.2,107.2,0.546,0,0.3,0.7,1552.3918623623647,1547.4047730782431
0.507,0.442,0.351,0.745,45.4,22.9,14.1,7.0,4.0,-0.1,108.7,108.9,0.545,0.64,0.466,0.358,0.817,47.3,22.8,13.6,6.6,5.0,4.1,113.5,109.4,0.569,1,0.4,0.9,1515.1349963655475,1652.7166124594762
0.632,0.447,0.351,0.79,42.2,21.2,13.8,8.7,5.0,3.5,114.0,110.5,0.577,0.493,0.464,0.376,0.725,43.6,24.5,13.0,8.0,4.4,-0.6,109.2,109.9,0.553,1,0.7,0.4,1667.4489176544275,1469.7586824424702
0.224,0.457,0.327,0.781,39.6,23.3,15.5,8.8,4.9,-9.1,104.8,113.7,0.55,0.4,0.45,0.338,0.767,42.6,24.4,14.4,8.5,5.7,-2.6,105.2,107.5,0.546,0,0.2,0.5,1286.1967671394978,1425.119666155947
0.5,0.449,0.353,0.743,44.8,23.2,14.6,6.4,4.1,-0.5,108.8,109.2,0.556,0.592,0.466,0.365,0.804,44.1,26.1,12.8,8.5,5.3,4.5,111.5,107.1,0.568,1,0.5,0.5,1475.70040745058,1558.912252623293
0.187,0.432,0.34,0.76,44.4,19.8,13.9,6.9,4.9,-9.3,104.3,113.3,0.527,0.493,0.451,0.353,0.692,46.8,24.5,14.9,7.7,5.6,-0.1,107.0,107.3,0.543,0,0.1,0.6,1248.0478821928536,1510.9156406681273
0.276,0.454,0.354,0.789,42.5,21.9,14.3,7.4,4.3,-8.0,104.6,112.5,0.544,0.697,0.473,0.361,0.804,44.3,24.8,13.9,8.2,5.3,5.5,112.3,107.0,0.577,0,0.2,0.6,1339.5813414235654,1603.3469014136458
0.592,0.469,0.388,0.795,44.3,23.0,14.0,6.6,4.5,1.1,111.5,110.2,0.573,0.25,0.443,0.358,0.794,43.6,21.3,13.8,6.6,2.5,-9.2,106.8,116.2,0.541,1,0.8,0.3,1563.9942291572215,1351.6150414260292
0.579,0.453,0.347,0.712,45.7,22.0,13.5,9.0,5.0,3.0,109.3,106.2,0.544,0.387,0.447,0.342,0.743,44.8,23.1,14.5,6.7,4.3,-1.6,108.5,110.3,0.557,0,0.4,0.2,1534.7472037459868,1425.4677770320104
0.416,0.473,0.344,0.76,45.3,26.0,14.1,7.2,5.2,-0.8,110.8,111.7,0.563,0.447,0.472,0.332,0.698,44.5,24.4,15.0,7.2,5.1,-1.8,107.5,109.2,0.556,0,0.2,0.4,1425.1756676402324,1430.3186483611912
0.355,0.451,0.352,0.757,43.6,24.4,16.6,7.8,4.8,-5.7,107.2,112.6,0.556,0.75,0.477,0.355,0.771,47.8,25.1,13.4,7.2,5.8,9.1,113.5,104.4,0.584,1,0.5,0.7,1402.0796523372712,1687.75405911285
0.68,0.467,0.355,0.76,47.2,27.9,13.8,7.7,4.5,4.3,112.5,108.2,0.56,0.403,0.47,0.344,0.768,40.6,25.5,13.7,8.1,4.4,-2.7,110.3,112.9,0.57,0,0.8,0.3,1588.0227930821466,1430.8125269965135
0.579,0.478,0.396,0.821,44.8,24.6,12.1,6.1,4.7,1.5,112.1,110.7,0.572,0.487,0.463,0.378,0.724,43.7,24.5,13.0,8.0,4.4,-0.7,109.2,110.0,0.553,0,0.7,0.4,1568.5520979590424,1466.388482864278
0.68,0.488,0.38,0.802,44.9,28.5,13.8,7.4,6.2,5.5,114.8,109.2,0.594,0.467,0.448,0.353,0.794,44.1,23.1,12.4,7.1,5.0,-1.0,110.5,111.7,0.553,1,0.6,0.5,1600.1377436078567,1465.109573081666
0.597,0.471,0.389,0.794,44.3,23.1,14.0,6.6,4.6,1.4,111.7,110.1,0.575,0.408,0.45,0.338,0.767,42.6,24.4,14.4,8.6,5.7,-2.5,105.3,107.5,0.546,1,0.8,0.5,1569.254688544678,1430.1954432244306
0.447,0.455,0.35,0.785,44.5,24.0,12.9,8.2,5.0,-1.1,110.6,111.9,0.55,0.632,0.465,0.357,0.818,47.5,22.7,13.7,6.6,5.0,3.9,113.2,109.3,0.566,0,0.3,0.8,1464.3480783355058,1639.647502812431
0.701,0.473,0.363,0.803,44.3,24.9,13.9,8.2,5.3,5.8,112.4,106.9,0.578,0.494,0.45,0.354,0.781,45.7,25.5,13.3,6.6,5.5,0.1,107.4,107.4,0.547,1,0.6,0.7,1610.6814553263778,1555.9526247016715
0.395,0.447,0.342,0.742,44.9,23.0,14.5,6.7,4.3,-1.5,108.5,110.2,0.556,0.645,0.471,0.361,0.778,46.1,26.1,14.7,7.3,5.0,3.1,111.6,108.6,0.576,1,0.3,0.8,1434.487856435875,1615.2754992085663
0.605,0.466,0.352,0.734,45.8,25.5,14.9,8.1,5.8,4.9,109.9,105.1,0.569,0.461,0.446,0.351,0.795,43.9,23.1,12.4,7.1,5.0,-1.6,110.2,112.0,0.552,1,0.9,0.5,1631.4127054858704,1452.1200593789322
0.584,0.475,0.373,0.752,43.7,26.3,14.0,8.8,5.0,3.6,109.4,105.7,0.561,0.513,0.442,0.35,0.745,45.4,22.9,14.0,7.0,4.0,0.0,108.6,108.6,0.545,1,0.3,0.5,1543.8440107389365,1528.2041060125928
0.506,0.449,0.353,0.744,44.8,23.1,14.6,6.4,4.1,-0.3,108.8,109.1,0.556,0.74,0.476,0.354,0.774,48.0,25.1,13.4,7.2,5.7,9.0,113.5,104.5,0.583,0,0.5,0.7,1490.0426627339914,1679.6139897392472
0.221,0.458,0.328,0.78,39.6,23.3,15.5,8.8,4.9,-9.1,104.9,113.7,0.551,0.247,0.443,0.356,0.794,43.5,21.2,13.8,6.6,2.5,-9.4,106.8,116.4,0.541,1,0.2,0.2,1281.120990071014,1346.3545820385727
0.184,0.432,0.338,0.761,44.4,19.8,14.0,6.9,4.9,-9.3,104.1,113.1,0.527,0.273,0.454,0.353,0.787,42.6,21.9,14.3,7.4,4.3,-8.2,104.5,112.7,0.543,1,0.1,0.2,1244.345693370806,1332.2467875108334
0.584,0.465,0.365,0.803,44.0,26.0,12.8,8.5,5.3,4.3,111.3,107.1,0.567,0.5,0.451,0.352,0.693,46.8,24.5,14.9,7.8,5.5,0.0,107.0,107.1,0.542,1,0.4,0.7,1544.5699973398814,1514.617829490175
0.684,0.489,0.383,0.803,45.0,28.7,13.9,7.4,6.2,6.1,115.1,108.9,0.596,0.671,0.466,0.352,0.758,47.3,27.8,13.7,7.7,4.5,4.2,112.3,108.1,0.558,1,0.7,0.7,1613.1272573105905,1575.365313434094
0.571,0.478,0.394,0.82,44.8,24.6,12.1,6.1,4.7,1.4,112.1,110.8,0.571,0.364,0.451,0.352,0.755,43.7,24.5,16.4,7.8,4.9,-5.6,107.3,112.6,0.556,1,0.6,0.6,1555.2099923181902,1410.219721710874
0.494,0.463,0.379,0.726,43.7,24.5,13.0,8.0,4.4,-0.6,109.3,110.1,0.554,0.636,0.447,0.351,0.792,42.2,21.1,13.7,8.7,5.0,3.6,114.2,110.5,0.578,0,0.5,0.7,1479.73058850513,1670.81911723262
0.571,0.453,0.345,0.713,45.8,22.0,13.4,9.0,5.0,2.9,109.2,106.2,0.543,0.455,0.472,0.333,0.7,44.4,24.4,14.9,7.3,5.1,-1.4,107.7,108.9,0.556,1,0.3,0.4,1525.727124342122,1454.7964111286642
0.359,0.451,0.352,0.754,43.7,24.5,16.4,7.9,4.8,-5.6,107.3,112.6,0.556,0.636,0.47,0.359,0.778,46.1,26.0,14.6,7.2,5.1,2.8,111.4,108.7,0.575,1,0.5,0.7,1407.089721349497,1590.1682437843406
0.662,0.465,0.351,0.759,47.2,27.7,13.7,7.8,4.5,3.9,112.0,108.1,0.557,0.577,0.478,0.395,0.82,44.8,24.6,12.1,6.1,4.7,1.5,112.2,110.8,0.572,1,0.6,0.6,1566.6007427541529,1558.339992679567
0.403,0.447,0.343,0.741,45.0,23.1,14.4,6.6,4.2,-1.2,108.6,110.0,0.556,0.442,0.455,0.35,0.786,44.4,24.1,12.9,8.2,5.0,-1.2,110.7,112.2,0.551,0,0.4,0.2,1459.595111860101,1457.9476986758343
0.41,0.473,0.342,0.761,45.2,25.9,14.2,7.2,5.2,-1.1,110.6,111.8,0.563,0.455,0.446,0.35,0.795,43.9,23.0,12.4,7.2,5.0,-1.7,110.1,112.0,0.551,0,0.2,0.5,1400.6979048727594,1448.8305463471816
0.41,0.469,0.343,0.767,40.7,25.4,13.7,8.2,4.4,-2.6,110.2,112.7,0.569,0.269,0.453,0.352,0.786,42.6,21.9,14.2,7.4,4.3,-8.2,104.6,112.7,0.542,0,0.3,0.2,1443.4700066445662,1321.9499506421391
0.636,0.466,0.358,0.816,47.5,22.8,13.7,6.6,5.0,4.0,113.4,109.4,0.568,0.403,0.449,0.337,0.768,42.4,24.4,14.3,8.6,5.7,-2.7,105.1,107.5,0.545,1,0.8,0.4,1646.0478824721024,1424.082380733788
0.506,0.442,0.35,0.745,45.4,22.9,14.0,7.0,4.0,-0.1,108.5,108.7,0.545,0.59,0.476,0.374,0.752,43.7,26.3,14.0,8.8,5.0,3.7,109.4,105.7,0.562,0,0.5,0.3,1520.8872911065423,1551.1608256449863
