Home,Away,Game_ID,H_Score,H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_Score,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,Result,Date
New York Knicks,Cleveland Cavaliers,0021500130,84,0.444,0.425,0.315,0.82,48.0,21.1,14.7,7.4,5.5,-0.2,104.1,104.1,0.513,90,0.875,0.465,0.35,0.722,48.8,27.1,14.9,6.4,4.5,9.0,109.2,100.5,0.551,0,11/13/2015
Boston Celtics,Atlanta Hawks,0021500129,106,0.429,0.417,0.284,0.809,43.4,22.3,16.5,11.3,4.8,3.1,100.1,96.3,0.514,93,0.8,0.47,0.362,0.811,41.6,27.3,15.0,11.0,5.3,4.4,106.4,101.6,0.562,1,11/13/2015
Orlando Magic,Utah Jazz,0021500128,102,0.444,0.429,0.347,0.769,46.6,22.4,15.6,8.1,6.0,-0.3,100.9,101.4,0.51,93,0.5,0.426,0.37,0.746,46.6,19.1,14.0,9.8,6.8,6.0,102.7,96.5,0.51,1,11/13/2015
Indiana Pacers,Minnesota Timberwolves,0021500127,107,0.556,0.429,0.356,0.732,44.0,21.2,16.6,9.7,4.5,0.0,99.3,99.1,0.515,103,0.5,0.448,0.348,0.782,45.8,22.4,15.8,6.9,4.6,-0.3,102.9,102.4,0.535,1,11/13/2015
Dallas Mavericks,Los Angeles Lakers,0021500135,90,0.5,0.439,0.323,0.781,46.6,21.9,12.5,5.8,2.9,-1.4,102.9,104.4,0.531,82,0.125,0.42,0.315,0.783,42.1,19.4,14.4,6.8,6.2,-6.7,103.0,110.0,0.524,1,11/13/2015
Sacramento Kings,Brooklyn Nets,0021500137,111,0.222,0.447,0.379,0.676,43.5,22.9,16.8,8.8,3.3,-5.8,101.1,106.3,0.522,109,0.125,0.433,0.268,0.75,46.9,21.9,16.1,7.1,5.5,-10.4,97.4,107.3,0.492,1,11/13/2015
Denver Nuggets,Houston Rockets,0021500136,107,0.5,0.437,0.335,0.735,45.9,22.8,16.2,7.9,6.2,-4.1,102.4,106.8,0.524,98,0.5,0.427,0.284,0.735,43.6,21.2,15.8,9.3,5.5,-6.0,101.9,108.1,0.522,1,11/13/2015
Toronto Raptors,New Orleans Pelicans,0021500131,100,0.667,0.432,0.316,0.796,49.3,19.7,15.7,9.2,4.6,4.7,106.1,101.7,0.532,81,0.125,0.441,0.367,0.761,40.6,22.5,14.2,7.8,4.5,-8.0,103.2,110.9,0.534,1,11/13/2015
Oklahoma City Thunder,Philadelphia 76ers,0021500134,102,0.625,0.487,0.405,0.798,48.9,23.0,17.0,7.2,7.3,7.5,111.7,104.1,0.576,85,0.0,0.421,0.322,0.698,43.8,21.5,17.9,6.4,7.1,-14.1,96.4,110.5,0.504,1,11/13/2015
Memphis Grizzlies,Portland Trail Blazers,0021500133,101,0.333,0.399,0.258,0.795,44.2,21.4,14.8,8.9,4.4,-11.0,94.7,106.2,0.484,100,0.444,0.464,0.372,0.662,44.9,21.3,15.6,6.0,4.3,-0.5,106.2,106.5,0.548,1,11/13/2015
Golden State Warriors,Brooklyn Nets,0021500144,107,1.0,0.48,0.408,0.766,45.0,28.8,15.0,9.5,5.9,16.8,113.0,96.6,0.583,99,0.111,0.437,0.285,0.757,46.5,22.1,15.9,7.1,5.3,-9.4,98.6,107.5,0.499,1,11/14/2015
San Antonio Spurs,Philadelphia 76ers,0021500142,92,0.75,0.497,0.347,0.779,47.0,26.2,16.1,8.3,5.5,11.0,106.1,95.5,0.565,83,0.0,0.413,0.319,0.7,43.7,20.9,17.9,6.9,7.1,-14.4,95.0,109.3,0.496,1,11/14/2015
Phoenix Suns,Denver Nuggets,0021500143,105,0.5,0.44,0.369,0.711,46.2,18.6,17.3,9.1,3.4,1.6,102.1,100.4,0.528,81,0.556,0.439,0.346,0.737,45.8,23.0,16.5,8.1,5.9,-2.6,102.9,105.7,0.528,1,11/14/2015
LA Clippers,Detroit Pistons,0021500138,101,0.556,0.465,0.306,0.698,42.6,21.3,13.3,6.5,5.9,0.4,105.9,104.8,0.548,96,0.625,0.422,0.318,0.641,49.6,16.8,15.9,8.1,3.5,1.4,99.4,98.7,0.496,1,11/14/2015
Houston Rockets,Dallas Mavericks,0021500140,98,0.444,0.427,0.287,0.736,43.1,20.9,16.3,9.4,5.8,-6.3,101.3,107.9,0.524,110,0.556,0.432,0.316,0.783,46.8,21.6,12.8,6.2,3.0,-0.3,101.5,101.9,0.525,0,11/14/2015
Milwaukee Bucks,Cleveland Cavaliers,0021500141,108,0.444,0.447,0.361,0.828,40.4,24.6,16.6,8.0,5.0,-4.8,103.2,108.9,0.543,105,0.889,0.461,0.333,0.702,49.2,25.6,14.7,6.4,4.1,8.8,108.0,99.6,0.545,1,11/14/2015
Washington Wizards,Orlando Magic,0021500139,108,0.429,0.439,0.323,0.78,40.4,21.4,17.5,9.0,5.0,-8.0,100.1,108.0,0.533,99,0.5,0.429,0.35,0.789,46.5,22.2,16.3,8.4,6.5,0.6,101.2,100.8,0.515,1,11/14/2015
